address_string,n,coords,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"5100 BLUE RIDGE COURT, KANSAS CITY, MO, 64133",8,,39.029149,-94.440677,1,rooftop,5100,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64133,US,Jackson
"5200 BLUE RIDGE COURT, KANSAS CITY, MO, 64133",8,,39.02597,-94.442122,1,range_interpolation,5200,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64133,US,"TIGER/Line® dataset from the US Census Bureau"
"5800 NW 63 STREET, KANSAS CITY, MO, 64151",8,,39.016763,-94.516944,0.7,rooftop,5800,"E 63rd St","Kansas City",MO,"Jackson County",64133,US,"City of Kansas City"
"5800 W 110 STREET, OVERLAND PARK, MO, 66211",8,,38.929502,-94.649126,1,range_interpolation,5800,"W 110th St","Shawnee Mission",KS,"Johnson County",66211,US,"TIGER/Line® dataset from the US Census Bureau"
"6400 PASEO, KANSAS CITY, MO, 64132",8,,39.011817,-94.568277,0.9,range_interpolation,6400,"Paseo Blvd","Kansas City",MO,"Jackson County",64131,US,"TIGER/Line® dataset from the US Census Bureau"
"6500 NE 43 STREET, KANSAS CITY, MO, 64117",8,,39.172357,-94.504899,0.9,rooftop,6500,"NE 43rd St","Kansas City",MO,"Clay County",64117,US,"City of Kansas City"
"700 N LONDON DR, KANSAS CITY, MO, 64153",8,,39.317019,-94.714112,0.7,nearest_rooftop_match,711,"N London Dr","Kansas City",MO,"Platte County",64153,US,"City of Kansas City"
"7300 OAKWOOD DR, KANSAS CITY, MO, 64136",8,,39.013117,-94.517043,0.7,nearest_rooftop_match,7304,"Oakwood Dr","Kansas City",MO,"Jackson County",64133,US,"City of Kansas City"
"7800 STATE LINE ROAD, KANSAS CITY, MO, 64114",8,,38.987274,-94.608298,0.8,nearest_rooftop_match,7802,"State Line Rd","Kansas City",MO,,64114,US,"City of Olathe"
"8000 N BRIGHTON AVENUE, KANSAS CITY, MO, 64155",8,,39.239249,-94.521232,0.9,rooftop,8000,"N Brighton Ave","Kansas City",MO,"Clay County",64119,US,"City of Kansas City"
"8300 N STREET CLAIR AVENUE, KANSAS CITY, MO, 64154",8,,38.91409,-94.254854,0.1,street_center,,"Lakeshore Dr","Lees Summit",MO,"Jackson County",64086,US,"TIGER/Line® dataset from the US Census Bureau"
"8400 NW PRAIRIE VIEW ROAD, KANSAS CITY, MO, 64152",8,,39.24016,-94.658989,0.6,street_center,,"State Hwy 9","Kansas City",MO,"Platte County",64152,US,"TIGER/Line® dataset from the US Census Bureau"
"8500 STATE LINE ROAD, KANSAS CITY, MO, 64137",8,,38.974543,-94.60873,0.9,rooftop,8500,"State Line Rd","Kansas City",MO,,64114,US,"City of Olathe"
"9200 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64068",8,,39.245528,-94.464533,0.9,rooftop,9200,"E M 152 Hwy","Kansas City",MO,"Clay County",64157,US,"City of Kansas City"
"9300 NE 115 TERRACE, KANSAS CITY, MO, 64157",8,,39.303002,-94.464531,0.9,rooftop,9300,"NE 115th Ter","Kansas City",MO,"Clay County",64157,US,"City of Kansas City"
"ALLEN STREET and AVENIDA CESAR E. CHA, KANSAS CITY, MO, 64108",8,,39.083078,-94.602003,0.6,street_center,,"Allen Ter","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"ANDERSON AVENUE and HARDESTY AVENUE, KANSAS CITY, MO, 64127",8,,39.11063,-94.518805,0.9,intersection,,"Anderson Ave","Kansas City",MO,"Jackson County",64123,US,"TIGER/Line® dataset from the US Census Bureau"
"ANDERSON AVENUE and WHITE AVENUE, KANSAS CITY, MO, 64123",8,,39.1104,-94.511765,1,intersection,,"Anderson Ave","Kansas City",MO,"Jackson County",64123,US,"TIGER/Line® dataset from the US Census Bureau"
"ARCHIBALD AVENUE and CENTRAL STREET, KANSAS CITY, MO, 64109",8,,39.05302,-94.588625,0.9,intersection,,"Archibald Ave","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"ASKEW AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64127",8,,39.093104,-94.540132,0.88,intersection,,"Askew Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"BASIE PL and MOTEN PL, KANSAS CITY, MO, 64108",8,,39.101715,-94.562659,0.53,intersection,,"Basie St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"BENNINGTON AVENUE and ROBERTS STREET, KANSAS CITY, MO, 64123",8,,39.105534,-94.505105,0.9,intersection,,"Bennington Ave","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE PK and HARDESTY AVENUE, KANSAS CITY, MO, 64129",8,,39.034594,-94.521734,0.7,intersection,,"Blue Pkwy","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY and WESTPORT ROAD, KANSAS CITY, MO, 64110",8,,39.053295,-94.590533,0.7,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64130",8,,39.043504,-94.56174,0.67,intersection,,"Emanuel Cleaver Ii Blvd","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"CHELSEA AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",8,,39.10724,-94.524822,0.71,intersection,,"Chelsea Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"CLEVELAND AVENUE and I 70 HIGHWAY, KANSAS CITY, MO, 64127",8,,39.086193,-94.538235,0.77,intersection,,"Cleveland Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 10 STREET and FREMONT AVENUE, KANSAS CITY, MO, 64124",8,,39.09984,-94.507589,0.9,intersection,,"E 10th St","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 118 TERRACE and WINCHESTER AVENUE, KANSAS CITY, MO, 64134",8,,38.909343,-94.510354,1,intersection,,"E 118th Ter","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64108",8,,39.098848,-94.551413,0.9,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 13 STREET and WALNUT STREET, KANSAS CITY, MO, 64105",8,,39.098552,-94.582132,0.9,intersection,,"E 13th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 14 STREET and WHITE AVENUE, KANSAS CITY, MO, 64119",8,,39.094857,-94.512414,0.9,intersection,,"E 14th St","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and HIGHLAND AVENUE, KANSAS CITY, MO, 64109",8,,39.091183,-94.56212,0.9,intersection,,"E 18th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 20 STREET and MCGEE STREET, KANSAS CITY, MO, 64108",8,,39.088926,-94.580299,0.99,intersection,,"E 20th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64106",8,,39.086189,-94.571416,0.46,intersection,,"E 22nd St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64110",8,,39.086809,-94.579213,0.71,intersection,,"E 22nd St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 TRAFFICWAY and WHEELING AVENUE, KANSAS CITY, MO, 64127",8,,39.082876,-94.537111,1,street_center,,"E 23rd Ter","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 24 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64124",8,,39.081326,-94.519995,0.9,intersection,,"E 24th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 24 TERRACE and INDIANA AVENUE, KANSAS CITY, MO, 64127",8,,39.081699,-94.543026,1,intersection,,"E 24th Ter","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 26 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",8,,39.077906,-94.520905,1,intersection,,"E 26th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 27 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",8,,39.077093,-94.55248,0.9,intersection,,"E 27th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 27 TERRACE and OAKLEY AVENUE, KANSAS CITY, MO, 64130",8,,39.075253,-94.517983,0.9,intersection,,"E 27th Ter","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 28 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64128",8,,39.074985,-94.543369,1,intersection,,"E 28th St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 28 STREET and OAKLEY AVENUE, KANSAS CITY, MO, 64127",8,,39.074518,-94.518025,0.9,intersection,,"E 28th St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 32 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64130",8,,39.067736,-94.54372,0.9,intersection,,"E 32nd St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 37 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64110",8,,39.059011,-94.553393,0.9,intersection,,"E 37th St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 38 STREET and GILLHAM ROAD, KANSAS CITY, MO, 64111",8,,39.058218,-94.581379,1,intersection,,"E 38th St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"E 38 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",8,,39.057234,-94.553491,0.89,intersection,,"E 38th St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 42 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64128",8,,39.049817,-94.548191,0.56,intersection,,"E 42nd St","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E 43 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64127",8,,39.04842,-94.558612,0.9,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E 49 STREET and HOCKER ROAD, KANSAS CITY, MO, 64136",8,,39.031722,-94.411339,0.73,intersection,,"E 49th St","Kansas City",MO,"Jackson County",64136,US,"TIGER/Line® dataset from the US Census Bureau"
"E 52 STREET and WABASH AVENUE, KANSAS CITY, MO, 64131",8,,39.03199,-94.55601,0.9,intersection,,"E 52nd St","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E 53 STREET and EUCLID AVENUE, KANSAS CITY, MO, 64124",8,,39.030415,-94.561954,0.9,intersection,,"E 53rd St","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E 53 TERRACE and MCCOY STREET, KANSAS CITY, MO, 64133",8,,39.024319,-94.425437,1,intersection,,"E 53rd Ter","Kansas City",MO,"Jackson County",64133,US,"TIGER/Line® dataset from the US Census Bureau"
"E 57 STREET and PASEO, KANSAS CITY, MO, 64110",8,,39.023351,-94.567721,0.81,intersection,,"E 57th St","Kansas City",MO,"Jackson County",64110,US,"TIGER/Line® dataset from the US Census Bureau"
"E 58 STREET and SWOPE PK, KANSAS CITY, MO, 64132",8,,39.020607,-94.541546,0.9,intersection,,"E 58th St","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E 59 STREET and PASEO, KANSAS CITY, MO, 64130",8,,39.019749,-94.568398,0.71,intersection,,"E 59th St","Kansas City",MO,"Jackson County",64110,US,"TIGER/Line® dataset from the US Census Bureau"
"E 6 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64123",8,,39.104952,-94.537262,0.9,intersection,,"Cleveland Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"E 63 STREET and WABASH AVENUE, KANSAS CITY, MO, 64124",8,,39.01254,-94.557276,0.9,intersection,,"E 63rd St","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E 63 TRAFFICWAY and WINCHESTER AVENUE, KANSAS CITY, MO, 64130",8,,0,0,0,,,,,,,,,
"E 67 STREET and PASEO, KANSAS CITY, MO, 64130",8,,39.00551,-94.562159,0.7,intersection,,"E 67th St","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"E 69 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64132",8,,39.001613,-94.555551,0.59,intersection,,"E 69th St","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"E 75 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64130",8,,38.990512,-94.552507,0.67,intersection,,"E 75th St","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"E 75 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",8,,38.990691,-94.557279,0.9,intersection,,"E 75th St","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"E 75 STREET and TROOST AVENUE, KANSAS CITY, MO, 64132",8,,38.991557,-94.57567,0.9,intersection,,"E 75th St","Kansas City",MO,"Jackson County",64131,US,"TIGER/Line® dataset from the US Census Bureau"
"E 79 STREET and PASEO, KANSAS CITY, MO, 64132",8,,38.983945,-94.566853,0.68,intersection,,"E 79th St","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"E 8 STREET and CHERRY STREET, KANSAS CITY, MO, 64106",8,,38.991272,-94.255623,0.13,intersection,,"SE 8th Ter","Blue Springs",MO,"Jackson County",64014,US,"TIGER/Line® dataset from the US Census Bureau"
"E 8 STREET and GLADSTONE AVENUE, KANSAS CITY, MO, 64123",8,,39.103314,-94.546011,0.9,intersection,,"E 8th St","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"E 8 STREET and WALNUT STREET, KANSAS CITY, MO, 64111",8,,39.104455,-94.581841,0.9,intersection,,"E 8th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 80 STREET and PASEO, KANSAS CITY, MO, 64130",8,,38.982137,-94.566938,0.63,intersection,,"E 80th St","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"E 85 STREET and FLORA AVENUE, KANSAS CITY, MO, 64132",8,,38.973223,-94.570825,0.9,intersection,,"E 85th St","Kansas City",MO,"Jackson County",64131,US,"TIGER/Line® dataset from the US Census Bureau"
"E 87 STREET and I 435 HIGHWAY, KANSAS CITY, MO, 64134",8,,38.9674,-94.519654,0.68,intersection,,"E 87th St","Kansas City",MO,"Jackson County",64138,US,"TIGER/Line® dataset from the US Census Bureau"
"E 9 STREET and SMITH AVENUE, KANSAS CITY, MO, 64124",8,,39.101209,-94.512399,0.9,intersection,,"E 9th St","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"E 98 STREET and BENNINGTON AVENUE, KANSAS CITY, MO, 64130",8,,38.947447,-94.512287,0.75,intersection,,"Bennington Ave","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E ARMOUR BOULEVARD and LOCUST STREET, KANSAS CITY, MO, 64111",8,,39.063567,-94.579852,0.9,intersection,,"E Armour Blvd","Kansas City",MO,"Jackson County",64109,US,"TIGER/Line® dataset from the US Census Bureau"
"E BANNISTER ROAD and MARION RIDGE DR, KANSAS CITY, MO, 64137",8,,38.953182,-94.526602,0.8,intersection,,"E Bannister Rd","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"E BANNISTER ROAD and US HIGHWAY 71, KANSAS CITY, MO, 64131",8,,38.953769,-94.539895,0.67,intersection,,"E Bannister Rd","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"E BANNISTER ROAD and US HIGHWAY 71, KANSAS CITY, MO, 64132",8,,38.953769,-94.539895,0.67,intersection,,"E Bannister Rd","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"E LINWOOD BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64109",8,,39.068053,-94.552932,0.9,intersection,,"E Linwood Blvd","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E LINWOOD BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64126",8,,39.068053,-94.552932,0.9,intersection,,"E Linwood Blvd","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E TRUMAN ROAD and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",8,,39.094204,-94.523378,1,intersection,,"E Truman Rd","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E TRUMAN ROAD and WALNUT STREET, KANSAS CITY, MO, 64108",8,,39.095565,-94.577604,0.52,intersection,,"E Truman Rd","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"ELMA STREET and WABASH AVENUE, KANSAS CITY, MO, 64106",8,,39.109493,-94.552472,0.9,intersection,,"Elma St","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"EMANUEL CLEAVER II BOULEVARD and PASEO, KANSAS CITY, MO, 64130",8,,39.041581,-94.570605,0.51,intersection,,"E Emanuel Cleaver Ii Blvd","Kansas City",MO,"Jackson County",64110,US,"TIGER/Line® dataset from the US Census Bureau"
"FRONT STREET and RIVER FRONT ROAD, KANSAS CITY, MO, 64106",8,,39.128703,-94.546882,0.7,intersection,,"E Front St","Kansas City",MO,"Jackson County",64120,US,"TIGER/Line® dataset from the US Census Bureau"
"GLADSTONE BOULEVARD and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64106",8,,39.107945,-94.545897,0.71,intersection,,"Gladstone Blvd","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"GLADSTONE BOULEVARD and STREET JOHN AVENUE, KANSAS CITY, MO, 64124",8,,39.109742,-94.545635,1,street_center,,"Gladstone Blvd","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"GRAND BOULEVARD and E TRUMAN ROAD, KANSAS CITY, MO, 64111",8,,39.094251,-94.429387,0.7,intersection,,"N Grand Ave",Independence,MO,"Jackson County",64050,US,"TIGER/Line® dataset from the US Census Bureau"
"HARDESTY AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64124",8,,39.107056,-94.518852,1,street_center,,"Hardesty Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"HARDESTY AVENUE and THOMPSON AVENUE, KANSAS CITY, MO, 64126",8,,39.107065,-94.519005,0.9,intersection,,"Hardesty Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"I 35 N TO NE VIVION RA and NE VIVION ROAD, KANSAS CITY, MO,",8,,39.188342,-94.516213,0.8,intersection,,"I- 35","Kansas City",MO,"Clay County",64119,US,"TIGER/Line® dataset from the US Census Bureau"
"I 435 HIGHWAY and NE M 210 HIGHWAY, KANSAS CITY, MO, 64119",8,,39.158753,-94.4978,0.7,intersection,,"I- 435","Kansas City",MO,"Clay County",64117,US,"TIGER/Line® dataset from the US Census Bureau"
"I 435 HIGHWAY and OLDHAM ROAD, KANSAS CITY, MO, 64130",8,,38.982472,-94.505639,0.7,intersection,,"I- 435","Kansas City",MO,"Jackson County",64138,US,"TIGER/Line® dataset from the US Census Bureau"
"I 435 HIGHWAY and WINNER ROAD, KANSAS CITY, MO, 64123",8,,39.106728,-94.485142,0.63,intersection,,"E Winner Rd","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"I 70 E TO STERLING RA and STERLING AVENUE, KANSAS CITY, MO, 64133",8,,39.047446,-94.447645,0.8,intersection,,"I- 70","Kansas City",MO,"Jackson County",64133,US,"TIGER/Line® dataset from the US Census Bureau"
"I 70 HIGHWAY and STERLING AVENUE, KANSAS CITY, MO, 64130",8,,39.047446,-94.447645,0.7,intersection,,"I- 70","Kansas City",MO,"Jackson County",64133,US,"TIGER/Line® dataset from the US Census Bureau"
"I 70 HIGHWAY ON RA and PASEO, KANSAS CITY, MO, 64106",8,,39.000112,-94.563238,0.7,intersection,,"E 70th St","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"INDEPENDENCE AVENUE and INDIANA AVENUE, KANSAS CITY, MO, 64127",8,,39.106024,-94.542274,0.9,intersection,,"Independence Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"INDEPENDENCE AVENUE and OLIVE STREET, KANSAS CITY, MO, 64106",8,,39.106398,-94.553709,0.9,intersection,,"Independence Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"INDEPENDENCE AVENUE and OLIVE STREET, KANSAS CITY, MO, 64127",8,,39.106398,-94.553709,0.9,intersection,,"Independence Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"INDEPENDENCE AVENUE and SPRUCE AVENUE, KANSAS CITY, MO, 64127",8,,39.105657,-94.531904,0.9,intersection,,"Independence Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
