address_string,n,coords
"BLUE RIDGE COURT and I 70 HIGHWAY FRONTAGE ROAD, KANSAS CITY, MO, 64129",2,
"BLUE RIDGE COURT and I 70 HIGHWAY, KANSAS CITY, MO, 64106",2,
"BLUE RIDGE COURT and I 70 HIGHWAY, KANSAS CITY, MO, 64127",2,
"BLUE RIVER ROAD and E RED BRIDGE ROAD, KANSAS CITY, MO, 64137",2,
"BLUE RIVER ROAD and E RED BRIDGE ROAD, KANSAS CITY, MO, 64145",2,
"BLUE RIVER ROAD and MARTHA TRUMAN ROAD, KANSAS CITY, MO, 64134",2,
"BOOTH AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64124",2,
"BOTTS ROAD and E M 150 HIGHWAY, KANSAS CITY, MO, 64146",2,
"BRICKYARD ROAD and NOLAND ROAD, KANSAS CITY, MO, 64134",2,
"BRIGHTON AVENUE and BUDD PARK ESPLANADE, KANSAS CITY, MO, 64108",2,
"BROADWAY and I 35 HIGHWAY, KANSAS CITY, MO, 64106",2,
"BROADWAY and I 670 HIGHWAY, KANSAS CITY, MO, 64070",2,
"BROADWAY and I 670 HIGHWAY, KANSAS CITY, MO, 64105",2,
"BROADWAY and I 670 HIGHWAY, KANSAS CITY, MO, 64106",2,
"BROADWAY and I 70 HIGHWAY, KANSAS CITY, MO, 64127",2,
"BROADWAY and WARD PK N, KANSAS CITY, MO, 64110",2,
"BROADWAY and WARD PK N, KANSAS CITY, MO, 64114",2,
"BROADWAY BOULEVARD and SOUTHWEST BOULEVARD, KANSAS CITY, MO,",2,
"BROADWAY BOULEVARD and VALENTINE ROAD, KANSAS CITY, MO, 64106",2,
"BROADWAY BOULEVARD and W TRUMAN ROAD, KANSAS CITY, MO, 64106",2,
"BROOKLYN AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64109",2,
"BROOKLYN AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64110",2,
"BROOKSIDE BOULEVARD and VOLKER BOULEVARD, KANSAS CITY, MO, 64113",2,
"BROOKWOOD AVENUE and WOODLAND AVENUE, KANSAS CITY, MO, 64130",2,
"BRUCE R WATKINS DR and E GREGORY BOULEVARD, KANSAS CITY, MO, 64131",2,
"BRUCE R WATKINS DR and E MEYER BOULEVARD, KANSAS CITY, MO, 64131",2,
"BRUCE R WATKINS DR and EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64106",2,
"BRUCE R WATKINS DR and EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64111",2,
"BRUCE R WATKINS DR and PASEO, KANSAS CITY, MO, 64108",2,
"BRUCE R WATKINS DR and SWOPE PK, KANSAS CITY, MO, 64110",2,
"BRUCE WATKINS ACCESS RA and I 70 HIGHWAY, KANSAS CITY, MO, 64105",2,
"BRUSH CREEK BOULEVARD and HARRISON STREET, KANSAS CITY, MO, 64109",2,
"BRUSH CREEK BOULEVARD and TRACY AVENUE, KANSAS CITY, MO, 64110",2,
"BRUSH CREEK BOULEVARD and TROOST AVENUE, KANSAS CITY, MO, 64109",2,
"CENTRAL STREET and NICHOLS ROAD, KANSAS CITY, MO, 64111",2,
"CENTRAL STREET and WESTPORT ROAD, KANSAS CITY, MO, 64110",2,
"CESAR CHAVEZ and MERCIER, KANSAS CITY, MO, 64108",2,
"CHARLOTTE STREET and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64108",2,
"CHARLOTTE STREET and E TRUMAN ROAD, KANSAS CITY, MO, 64109",2,
"CHERRY STREET and E TRUMAN ROAD, KANSAS CITY, MO, 64109",2,
"CHESTNUT AVENUE and E GREGORY BOULEVARD, KANSAS CITY, MO, 64131",2,
"CHESTNUT AVENUE and I 70 HIGHWAY, KANSAS CITY, MO, 64127",2,
"CHESTNUT TRAFFICWAY and CLIFF DR, KANSAS CITY, MO, 64129",2,
"CHESTNUT TRAFFICWAY and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64106",2,
"CHESTNUT TRAFFICWAY and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64120",2,
"CHOUTEAU TFWY TO I 3 RA and I 35 S TO CHOUTE, KANSAS CITY, MO, 64119",2,
"CI00 OF KANSAS CITY MISSOURI, KANSAS CITY, MO, 64112",2,
"CIRCLE DR and EWING AVENUE, KANSAS CITY, MO, 64127",2,
"CLEVELAND AVE and INDEPENDENCE AVE, KANSAS CITY, MO, 64123",2,
"CLEVELAND AVENUE and E GREGORY BOULEVARD, KANSAS CITY, MO, 64131",2,
"CLEVELAND AVENUE and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64130",2,
"CLEVELAND AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64128",2,
"CLINTON ROAD and GENESSEE STREET, KANSAS CITY, MO, 64108",2,
"CLOON AVENUE and KENSINGTON AVENUE, KANSAS CITY, MO, 64123",2,
"COLORADO AVENUE and E M 150 HIGHWAY, KANSAS CITY, MO, 64147",2,
"COLORADO AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64123",2,
"COLORADO AVENUE and MANCHESTER TRAFFICWAY, KANSAS CITY, MO, 64129",2,
"CYPRESS AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO,",2,
"CYPRESS AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64109",2,
"DELAWARE STREET and I 70-35 HIGHWAY, KANSAS CITY, MO, 64127",2,
"DENVER AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64124",2,
"DENVER AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64128",2,
"DENVER AVENUE and RAYTOWN ROAD, KANSAS CITY, MO, 64127",2,
"DENVER AVENUE and THOMPSON AVENUE, KANSAS CITY, MO, 64123",2,
"DONNELLY AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64128",2,
"DONNELLY AVENUE and WINNER ROAD, KANSAS CITY, MO, 64124",2,
"DONNELLY AVENUE and WINNER ROAD, KANSAS CITY, MO, 64127",2,
"DRURY AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64124",2,
"DRURY AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64127",2,
"E 10 STREET and BENNINGTON AVENUE, KANSAS CITY, MO, 64120",2,
"E 10 STREET and CHESTNUT AVENUE, KANSAS CITY, MO, 64123",2,
"E 10 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64128",2,
"E 10 STREET and FREMONT AVENUE, KANSAS CITY, MO, 64123",2,
"E 10 STREET and FREMONT AVENUE, KANSAS CITY, MO, 64124",2,
"E 10 STREET and KENSINGTON AVENUE, KANSAS CITY, MO, 64131",2,
"E 10 STREET and LOCUST STREET, KANSAS CITY, MO, 64108",2,
"E 10 STREET and MAIN STREET, KANSAS CITY, MO, 64110",2,
"E 10 STREET and MAIN STREET, KANSAS CITY, MO, 64127",2,
"E 10 STREET and TRACY AVENUE, KANSAS CITY, MO, 64127",2,
"E 10 STREET and TROOST AVENUE, KANSAS CITY, MO, 64109",2,
"E 10 STREET and WALNUT STREET, KANSAS CITY, MO, 64108",2,
"E 10 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64109",2,
"E 10 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64115",2,
"E 100 TERRACE and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64134",2,
"E 101 TERRACE and VIRGINIA AVENUE, KANSAS CITY, MO, 64117",2,
"E 102 STREET and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64134",2,
"E 103 STREET and GRANDVIEW ROAD, KANSAS CITY, MO, 64134",2,
"E 103 STREET and HOLMES ROAD, KANSAS CITY, MO, 64131",2,
"E 103 STREET and I 435 W TO HOLMES RA, KANSAS CITY, MO, 64137",2,
"E 104 STREET and HOLMES ROAD, KANSAS CITY, MO, 64133",2,
"E 104 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64130",2,
"E 107 STREET and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64130",2,
"E 107 STREET and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64138",2,
"E 107 STREET and ELM AVENUE, KANSAS CITY, MO, 64138",2,
"E 107 TERRACE and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64132",2,
"E 107 TERRACE and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64149",2,
"E 108 STREET and SYCAMORE TERRACE, KANSAS CITY, MO, 64134",2,
"E 109 STREET and BEACON AVENUE, KANSAS CITY, MO, 64130",2,
"E 11 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64106",2,
"E 11 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64109",2,
"E 11 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 66105",2,
"E 11 STREET and MONROE AVENUE, KANSAS CITY, MO, 64125",2,
"E 110 STREET and HOLMES ROAD, KANSAS CITY, MO, 64114",2,
"E 110 TERRACE and BOOTH AVENUE, KANSAS CITY, MO, 64134",2,
"E 110 TERRACE and NEWTON AVENUE, KANSAS CITY, MO, 64134",2,
"E 112 TERRACE and SYCAMORE TERRACE, KANSAS CITY, MO, 64134",2,
"E 113 TERRACE and JACKSON AVENUE, KANSAS CITY, MO, 64137",2,
"E 114 STREET and GREENWOOD ROAD, KANSAS CITY, MO, 64134",2,
"E 117 TERRACE and OAK STREET, KANSAS CITY, MO, 64134",2,
"E 118 TERRACE and FOOD LN, KANSAS CITY, MO, 64134",2,
"E 12 STREET and BELMONT AVENUE, KANSAS CITY, MO, 64127",2,
"E 12 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64124",2,
"E 12 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64108",2,
"E 12 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64105",2,
"E 12 STREET and CHERRY STREET, KANSAS CITY, MO, 64105",2,
"E 12 STREET and CHERRY STREET, KANSAS CITY, MO, 64130",2,
"E 12 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64124",2,
"E 12 STREET and DENVER AVENUE, KANSAS CITY, MO, 64123",2,
"E 12 STREET and EWING AVENUE, KANSAS CITY, MO, 64125",2,
"E 12 STREET and EWING AVENUE, KANSAS CITY, MO, 64127",2,
"E 12 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64110",2,
"E 12 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64105",2,
"E 12 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64125",2,
"E 12 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64130",2,
"E 12 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64126",2,
"E 12 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64128",2,
"E 12 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64130",2,
"E 12 STREET and LOCUST STREET, KANSAS CITY, MO, 64108",2,
"E 12 STREET and MCGEE STREET, KANSAS CITY, MO, 64108",2,
"E 12 STREET and MCGEE STREET, KANSAS CITY, MO, 64109",2,
"E 12 STREET and MICHIGAN AVENUE, KANSAS CITY, MO, 64106",2,
"E 12 STREET and OAK STREET, KANSAS CITY, MO, 61406",2,
"E 12 STREET and OAK STREET, KANSAS CITY, MO, 64105",2,
"E 12 STREET and OAK STREET, KANSAS CITY, MO, 64109",2,
"E 12 STREET and OAKLEY AVENUE, KANSAS CITY, MO, 64128",2,
"E 12 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64123",2,
"E 12 STREET and TROOST AVENUE, KANSAS CITY, MO, 64109",2,
"E 12 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64123",2,
"E 12 STREET and WALNUT STREET, KANSAS CITY, MO, 64127",2,
"E 12 STREET and WHITE AVENUE, KANSAS CITY, MO, 64124",2,
"E 12 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64109",2,
"E 12 TERRACE and NORTON AVENUE, KANSAS CITY, MO, 64127",2,
"E 12TH and OAK STREET, KANSAS CITY, MO, 64106",2,
"E 13 STREET and EWING AVENUE, KANSAS CITY, MO, 64127",2,
"E 13 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64107",2,
"E 13 STREET and HOLMES STREET, KANSAS CITY, MO, 64109",2,
"E 13 STREET and PASEO, KANSAS CITY, MO, 64106",2,
"E 13 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64119",2,
"E 13 STREET and TOPPING AVENUE, KANSAS CITY, MO, 64127",2,
"E 13 STREET and WALNUT STREET, KANSAS CITY, MO, 64108",2,
"E 13 STREET and WINCHESTER AVENUE, KANSAS CITY, MO, 64127",2,
"E 132 TERRACE and CHERRY STREET, KANSAS CITY, MO, 64114",2,
"E 132 TERRACE and LOCUST STREET, KANSAS CITY, MO, 64146",2,
"E 135 STREET and HOLMES ROAD, KANSAS CITY, MO, 64134",2,
"E 137 STREET and HOLMES ROAD, KANSAS CITY, MO, 64106",2,
"E 14 STREET and ASKEW AVENUE, KANSAS CITY, MO, 64123",2,
"E 14 STREET and BELMONT AVENUE, KANSAS CITY, MO, 64123",2,
"E 14 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64109",2,
"E 14 STREET and MAIN STREET, KANSAS CITY, MO, 64111",2,
"E 14 STREET and PASEO, KANSAS CITY, MO, 64108",2,
"E 14 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64109",2,
"E 14 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64124",2,
"E 14 STREET and TOPPING AVENUE, KANSAS CITY, MO, 64127",2,
"E 14 STREET and VINE STREET, KANSAS CITY, MO, 64111",2,
"E 14 STREET and WALNUT STREET, KANSAS CITY, MO, 64108",2,
"E 149 STREET and BOTTS ROAD, KANSAS CITY, MO, 64145",2,
"E 15 TERRACE and WHITE AVENUE, KANSAS CITY, MO, 64127",2,
"E 15 TERRACE and WOODLAND AVENUE, KANSAS CITY, MO, 64106",2,
"E 155 STREET and N SCOTT, KANSAS CITY, MO, 64145",2,
"E 155 STREET and US HIGHWAY 71 OFF RA, KANSAS CITY, MO, 64145",2,
"E 155 STREET and US HIGHWAY 71 OFF RA, KANSAS CITY, MO, 64147",2,
"E 155 STREET and US HIGHWAY 71, KANSAS CITY, MO, 64145",2,
"E 16 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64105",2,
"E 16 STREET and MAIN STREET, KANSAS CITY, MO, 64109",2,
"E 16 STREET S and S ARLINGTON AVENUE, INDEPENDENCE, MO,",2,
"E 16 TERRACE and BELMONT AVENUE, KANSAS CITY, MO, 64126",2,
"E 16 TERRACE and BRISTOL AVENUE, KANSAS CITY, MO, 64126",2,
"E 16 TERRACE and TOPPING AVENUE, KANSAS CITY, MO, 64127",2,
"E 17 STREET and BRISTOL AVENUE, KANSAS CITY, MO, 64127",2,
"E 17 STREET and CHELSEA AVENUE, KANSAS CITY, MO, 64124",2,
"E 17 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64124",2,
"E 17 STREET and MAIN STREET, KANSAS CITY, MO, 64111",2,
"E 17 STREET and MANCHESTER TRAFFICWAY, KANSAS CITY, MO, 64126",2,
"E 17 STREET and MANCHESTER TRAFFICWAY, KANSAS CITY, MO, 64129",2,
"E 17 STREET and MCGEE STREET, KANSAS CITY, MO, 64127",2,
"E 17 STREET and OAK STREET, KANSAS CITY, MO, 64105",2,
"E 17 STREET and TROOST AVENUE, KANSAS CITY, MO, 64106",2,
"E 17 STREET and WALNUT STREET, KANSAS CITY, MO, 64109",2,
"E 17 TERRACE and VINE STREET, KANSAS CITY, MO, 64108",2,
"E 17 TERRACE and WOODLAND AVENUE, KANSAS CITY, MO, 64106",2,
"E 18 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64108",2,
"E 18 STREET and CAMPBELL STREET, KANSAS CITY, MO, 64106",2,
"E 18 STREET and CHERRY STREET, KANSAS CITY, MO, 64106",2,
"E 18 STREET and CORRINGTON AVENUE, KANSAS CITY, MO, 64127",2,
"E 18 STREET and HIGHLAND AVENUE, KANSAS CITY, MO, 64110",2,
"E 18 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64126",2,
"E 18 STREET and KENSINGTON AVENUE, KANSAS CITY, MO, 64108",2,
"E 18 STREET and LYDIA AVENUE, KANSAS CITY, MO, 64108",2,
"E 18 STREET and OAK STREET, KANSAS CITY, MO, 64110",2,
"E 18 STREET and PASEO, KANSAS CITY, MO, 64106",2,
"E 18 STREET and PASEO, KANSAS CITY, MO, 64109",2,
"E 18 STREET and PASEO, KANSAS CITY, MO, 64138",2,
"E 18 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64106",2,
"E 18 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",2,
"E 18 STREET and VINE STREET, KANSAS CITY, MO, 64110",2,
"E 18 STREET and VINE STREET, KANSAS CITY, MO, 64124",2,
"E 18 STREET and VINE STREET, KANSAS CITY, MO, 64130",2,
"E 18 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64106",2,
"E 18 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64124",2,
"E 18 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64212",2,
"E 19 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64127",2,
"E 19 STREET and MAIN STREET, KANSAS CITY, MO, 64106",2,
"E 19 STREET and TROOST AVENUE, KANSAS CITY, MO, 64110",2,
"E 19 STREET and VINE STREET, KANSAS CITY, MO, 64106",2,
"E 19 STREET and WALNUT STREET, KANSAS CITY, MO, 64109",2,
"E 2 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64108",2,
"E 2 STREET and WALNUT STREET, KANSAS CITY, MO, 64103",2,
"E 2 STREET and WALNUT STREET, KANSAS CITY, MO, 64105",2,
"E 20 STREET and CHELSEA AVENUE, KANSAS CITY, MO, 64127",2,
"E 20 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64126",2,
"E 20 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64106",2,
"E 20 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64110",2,
"E 20 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64127",2,
"E 20 STREET and KENSINGTON AVENUE, KANSAS CITY, MO, 64126",2,
"E 20 STREET and MCGEE STREET, KANSAS CITY, MO, 64123",2,
"E 20 STREET and OAK STREET, KANSAS CITY, MO, 64114",2,
"E 20 STREET and WABASH AVENUE, KANSAS CITY, MO, 64110",2,
"E 22 STREET and BALES AVENUE, KANSAS CITY, MO, 64128",2,
"E 22 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO,",2,
"E 22 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64114",2,
"E 22 STREET and DENVER AVENUE, KANSAS CITY, MO, 64110",2,
"E 22 STREET and DENVER AVENUE, KANSAS CITY, MO, 64130",2,
"E 22 STREET and HOLMES STREET, KANSAS CITY, MO, 64106",2,
"E 22 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64126",2,
"E 22 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64109",2,
"E 22 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64128",2,
"E 23 STREET and ASKEW AVENUE, KANSAS CITY, MO, 64130",2,
"E 23 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64127",2,
"E 23 STREET and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64126",2,
"E 23 STREET and CAMPBELL STREET, KANSAS CITY, MO, 64106",2,
"E 23 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64128",2,
"E 23 STREET and DRURY AVENUE, KANSAS CITY, MO, 64128",2,
"E 23 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64123",2,
"E 23 STREET and LISTER AVENUE, KANSAS CITY, MO, 64124",2,
"E 23 STREET and MONROE AVENUE, KANSAS CITY, MO, 64126",2,
"E 23 STREET and MONROE AVENUE, KANSAS CITY, MO, 64127",2,
"E 23 STREET and MONROE AVENUE, KANSAS CITY, MO, 64128",2,
"E 23 STREET and MONROE AVENUE, KANSAS CITY, MO, 64130",2,
"E 23 STREET and OAKLEY AVENUE, KANSAS CITY, MO, 64126",2,
"E 23 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64109",2,
"E 23 STREET and SPRUCE AVENUE, KANSAS CITY, MO, 64124",2,
"E 23 STREET and STARK AVENUE, KANSAS CITY, MO, 64128",2,
"E 23 STREET and TOPPING AVENUE, KANSAS CITY, MO, 64124",2,
"E 23 STREET and TOPPING AVENUE, KANSAS CITY, MO, 64128",2,
"E 23 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64130",2,
"E 23 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64109",2,
"E 23 TERRACE and MERSINGTON AVENUE, KANSAS CITY, MO, 61427",2,
"E 23 TRAFFICWAY and MANCHESTER TRAFFICWAY, KANSAS CITY, MO, 64126",2,
"E 23 TRAFFICWAY E and STARK AVENUE, KANSAS CITY, MO, 64116",2,
"E 23 TRAFFICWAY W and I 435 HIGHWAY, KANSAS CITY, MO, 64120",2,
"E 23 TRAFFICWAY W and I 435 HIGHWAY, KANSAS CITY, MO, 64123",2,
"E 23 TRAFFICWAY W and I 435 HIGHWAY, KANSAS CITY, MO, 64130",2,
"E 24 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64129",2,
"E 24 STREET and BRIGHTON AVENUE, KANSAS CITY, MO, 64109",2,
"E 24 STREET and CHARLOTTE STREET, KANSAS CITY, MO, 64106",2,
"E 24 STREET and CHELSEA AVENUE, KANSAS CITY, MO, 64123",2,
"E 24 STREET and COLLEGE AVENUE, KANSAS CITY, MO, 64126",2,
"E 24 STREET and DENVER AVENUE, KANSAS CITY, MO, 64137",2,
"E 24 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64106",2,
"E 24 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64123",2,
"E 24 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64127",2,
"E 24 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64128",2,
"E 24 STREET and LISTER AVENUE, KANSAS CITY, MO, 64126",2,
"E 24 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64128",2,
"E 24 STREET and QUINCY AVENUE, KANSAS CITY, MO, 64123",2,
"E 24 STREET and QUINCY AVENUE, KANSAS CITY, MO, 64128",2,
"E 24 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64123",2,
"E 24 TERRACE and CAMPBELL STREET, KANSAS CITY, MO, 64110",2,
"E 24 TERRACE and COLLEGE AVENUE, KANSAS CITY, MO, 64127",2,
"E 25 STREET and AGNES AVENUE, KANSAS CITY, MO, 64120",2,
"E 25 STREET and BALES AVENUE, KANSAS CITY, MO, 64124",2,
"E 25 STREET and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64127",2,
"E 25 STREET and CAMPBELL STREET, KANSAS CITY, MO, 64128",2,
"E 25 STREET and SPRUCE AVENUE, KANSAS CITY, MO, 64130",2,
"E 25 STREET and TROOST AVENUE, KANSAS CITY, MO, 64110",2,
"E 25 STREET and VINE STREET, KANSAS CITY, MO, 64109",2,
"E 25TH/ QUINCY AVE, KANSAS CITY, MO, 64127",2,
"E 26 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64128",2,
"E 26 STREET and BRIGHTON AVENUE, KANSAS CITY, MO, 64128",2,
"E 26 STREET and CHERRY STREET, KANSAS CITY, MO, 64106",2,
"E 26 STREET and COLORADO AVENUE, KANSAS CITY, MO, 64105",2,
"E 26 STREET and CYPRESS AVENUE, KANSAS CITY, MO, 64130",2,
"E 26 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64106",2,
"E 26 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64126",2,
"E 26 STREET and MONTGALL AVENUE, KANSAS CITY, MO, 64128",2,
"E 27 STREET and CAMPBELL STREET, KANSAS CITY, MO, 64106",2,
"E 27 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64109",2,
"E 27 STREET and HARRISON STREET, KANSAS CITY, MO, 64127",2,
"E 27 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64130",2,
"E 27 STREET and LISTER AVENUE, KANSAS CITY, MO, 64130",2,
"E 27 STREET and MONTGALL AVENUE, KANSAS CITY, MO, 64126",2,
"E 27 STREET and MONTGALL AVENUE, KANSAS CITY, MO, 64128",2,
"E 27 STREET and POPLAR AVENUE, KANSAS CITY, MO, 64128",2,
"E 27 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64129",2,
"E 27 STREET and QUINCY AVENUE, KANSAS CITY, MO, 64124",2,
"E 27 STREET and SPRING VALLEY PARK ROAD, KANSAS CITY, MO, 64109",2,
"E 27 STREET and TROOST AVENUE, KANSAS CITY, MO, 64110",2,
"E 27 STREET and WALLACE AVENUE, KANSAS CITY, MO, 64127",2,
"E 27 TERRACE and TOPPING AVENUE, KANSAS CITY, MO, 64128",2,
"E 28 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64109",2,
"E 28 STREET and DENVER AVENUE, KANSAS CITY, MO, 64126",2,
"E 28 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64127",2,
"E 28 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64127",2,
"E 28 STREET and OLIVE STREET, KANSAS CITY, MO, 64127",2,
"E 28 STREET and PROSPECT AVENUE, KANSAS CITY, MO,",2,
"E 28 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64124",2,
"E 28 STREET and WALLACE AVE, KANSAS CITY, MO, 64127",2,
"E 29 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64127",2,
"E 29 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64129",2,
"E 29 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64131",2,
"E 29 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64124",2,
"E 29 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64128",2,
"E 29 STREET and HIGHLAND AVENUE, KANSAS CITY, MO, 64108",2,
"E 29 STREET and INDIANA AVE, KANSAS CITY, MO, 64128",2,
"E 29 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64127",2,
"E 29 STREET and OLIVE STREET, KANSAS CITY, MO, 64127",2,
"E 29 STREET and RAYTOWN ROAD, KANSAS CITY, MO, 64129",2,
"E 29 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64121",2,
"E 29 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64129",2,
"E 29 STREET and VINE STREET, KANSAS CITY, MO, 64109",2,
"E 29 TERRACE and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",2,
"E 3 STREET and GRAND BOULEVARD, KANSAS CITY, MO,",2,
"E 3 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64111",2,
"E 3 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64119",2,
"E 3 STREET and OAK STREET, KANSAS CITY, MO, 64108",2,
"E 30 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64124",2,
"E 30 STREET and CAMPBELL STREET, KANSAS CITY, MO, 64111",2,
"E 30 STREET and GILLHAM ROAD, KANSAS CITY, MO, 64106",2,
"E 30 STREET and GILLHAM ROAD, KANSAS CITY, MO, 64110",2,
"E 30 STREET and MAIN STREET, KANSAS CITY, MO, 64126",2,
"E 30 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",2,
"E 30 STREET and WALROND AVENUE, KANSAS CITY, MO, 64128",2,
"E 30 TERRACE and DRURY AVENUE, KANSAS CITY, MO, 64127",2,
"E 30 TERRACE and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",2,
"E 31 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64130",2,
