address_string,n,coords,google_lat,google_lon,centroid
"W KENTUCKY ST / SALEM AVE, LOUISVILLE, KY, 40210",4,,,,
"W KENWOOD DR / REED AVE, LOUISVILLE, KY, 40214",4,,,,
"W LEE ST / RILEY AVE, LOUISVILLE, KY, 40208",4,,,,
"W MAIN ST / BOSTON CT, LOUISVILLE, KY, 40212",4,,,,
"W OAK ST / VIRGINIA AVE, LOUISVILLE, KY, 40210",4,,,,
"W PAGES LN / SEAFORTH DR, LOUISVILLE, KY, 40258",4,,,,
"W SOUTHLAND BLVD / SUMMERS AVE, LOUISVILLE, KY, 40214",4,,,,
"WALLACE AVE / WILMINGTON AVE, LOUISVILLE, KY, 40207",4,,,,
"WATTBOURNE LN / WATTERSON TRL, LOUISVILLE, KY, 40299",4,,,,
"WESTPORT RD / CHAMBERLAIN LN, LOUISVILLE, KY, 40241",4,,,,
"WESTPORT RD / I265N, LOUISVILLE, KY, 40241",4,,,,
"WESTPORT RD / WESTPORT GREEN PL, LOUISVILLE, KY, 40241",4,,,,
"WF - ORANGE PICNIC AREA, LOUISVILLE, KY, 40202",4,,,,
"WF - TAN LOT SOUTH, LOUISVILLE, KY, 40206",4,,,,
"WHIPPS BEND RD / WHIPPS MILL RD, LOUISVILLE, KY, 40222",4,,,,
"WHISPERING BROOK DR / WOODBROOK CT, LOUISVILLE, KY, 40229",4,,,,
"WILSON AVE / ALGONQUIN PKY, LOUISVILLE, KY, 40211",4,,,,
"1.6 I64E, LOUISVILLE, KY, 40212",3,,,,
"10.6 I265N, LOUISVILLE, KY, 40229",3,,,,
"100 37TH ST, LOUISVILLE, KY, 40212",3,,,,
"100 42ND ST, LOUISVILLE, KY, 40212",3,,,,
"100 43RD ST, LOUISVILLE, KY, 40212",3,,,,
"100 DARRELL, LOUISVILLE, KY, 40219",3,,,,
"100 LINDEN LN, LOUISVILLE, KY, 40206",3,,,,
"100 LONGWORTH AVE, LOUISVILLE, KY, 40212",3,,,,
"100 SHELBY POINTE DR, LOUISVILLE, KY, 40223",3,,,,
"100 W BROADWAY, LOUISVILLE, KY, NA",3,,,,
"1000 AUTUMN CREST LN, LOUISVILLE, KY, 40245",3,,,,
"1000 GEORGE ERNST WAY, LOUISVILLE, KY, 40217",3,,,,
"1000 HIKES LN, LOUISVILLE, KY, 40218",3,,,,
"1000 REDMAN RD, LOUISVILLE, KY, 40208",3,,,,
"1000 WHETSTONE WAY, LOUISVILLE, KY, NA",3,,,,
"10000 CEDAR CREEK RD, LOUISVILLE, KY, 40229",3,,,,
"10100 LANSON CT, LOUISVILLE, KY, 40272",3,,,,
"10400 LA GRANGE RD, LOUISVILLE, KY, 40223",3,,,,
"10600 MELCHESTER PL, LOUISVILLE, KY, 40241",3,,,,
"10600 NORTON COMMONS WALK, LOUISVILLE, KY, 40059",3,,,,
"10800 DEZERN AVE, LOUISVILLE, KY, 40118",3,,,,
"10800 MEETING ST, LOUISVILLE, KY, 40059",3,,,,
"1090 BICKNELL AVE, LOUISVILLE, KY, NA",3,,,,
"10900 CEDAR CREEK RD, LOUISVILLE, KY, 40229",3,,,,
"10900 EASUM RD, LOUISVILLE, KY, 40299",3,,,,
"10900 GATEHOUSE LN, LOUISVILLE, KY, 40243",3,,,,
"11.2 I264E, LOUISVILLE, KY, 40209",3,,,,
"1100 DAVENPORT DR, LOUISVILLE, KY, 40245",3,,,,
"1100 GLENGARRY DR, LOUISVILLE, KY, 40219",3,,,,
"1100 HOERTZ, LOUISVILLE, KY, 40217",3,,,,
"11200 PROFESSIONAL PARK DR, LOUISVILLE, KY, 40291",3,,,,
"11300 CEDAR CREEK RD, LOUISVILLE, KY, 40229",3,,,,
"11400 PRESTON HWY, LOUISVILLE, KY, NA",3,,,,
"11500 BROOKLEY DR, LOUISVILLE, KY, NA",3,,,,
"11600 ENGLISH MEADOW DR, LOUISVILLE, KY, 40229",3,,,,
"11700 NANSEMOND DR, LOUISVILLE, KY, 40241",3,,,,
"11800 ANTONIA WAY, LOUISVILLE, KY, 40229",3,,,,
"11900 ANOKA CT, LOUISVILLE, KY, 40245",3,,,,
"11900 RUNNING CREEK RD, LOUISVILLE, KY, 40243",3,,,,
"11900 TROTTINGHAM CIR, LOUISVILLE, KY, 40299",3,,,,
"12 I264E, LOUISVILLE, KY, 40213",3,,,,
"1200 OF LOGAN ST, LOUISVILLE, KY, NA",3,,,,
"1200 WEYLER AVE, LOUISVILLE, KY, 40215",3,,,,
"1214 DRESDEN AVE, LOUISVILLE, KY, NA",3,,,,
"12400 DEER LAKE LN, LOUISVILLE, KY, 40299",3,,,,
"1244 E BROADWAY, LOUISVILLE, KY, NA",3,,,,
"12500 URTON LN, LOUISVILLE, KY, 40243",3,,,,
"12600 I 65 SOUTH, LOUISVILLE, KY, 40219",3,,,,
"12700 OTTO KNOP DR, LOUISVILLE, KY, 40299",3,,,,
"12800 RAZOR CREEK CT, LOUISVILLE, KY, 40299",3,,,,
"12810 E ORELL RD, LOUISVILLE, KY, NA",3,,,,
"129 I65N, LOUISVILLE, KY, 40213",3,,,,
"12TH STREET CONNECTOR / MAGAZINE ST, LOUISVILLE, KY, 40203",3,,,,
"1300 HODEL RD, LOUISVILLE, KY, 40213",3,,,,
"13000 WILLOW FOREST DR, LOUISVILLE, KY, 40245",3,,,,
"13200 CAIN LN, LOUISVILLE, KY, 40245",3,,,,
"13300 I 65 SOUTH, LOUISVILLE, KY, 40217",3,,,,
"1400 ECHO TRL, LOUISVILLE, KY, 40245",3,,,,
"1400 PARKRIDGE PKY, LOUISVILLE, KY, 40214",3,,,,
"1400 S HURSTBOURNE PKY, LOUISVILLE, KY, NA",3,,,,
"14200 HARKAWAY AVE, LOUISVILLE, KY, 40299",3,,,,
"14500 SIGNATURE POINT DR, LOUISVILLE, KY, 40299",3,,,,
"15 I264E, LOUISVILLE, KY, 40218",3,,,,
"1500 FULTON ST, LOUISVILLE, KY, 40206",3,,,,
"1500 LAKE SHORE CT, LOUISVILLE, KY, NA",3,,,,
"1520 HEMLOCK ST, LOUISVILLE, KY, NA",3,,,,
"15700 SHADOWALK DR, LOUISVILLE, KY, 40245",3,,,,
"16 I64E, LOUISVILLE, KY, 40299",3,,,,
"1600 MAJESTIC WOODS PL, LOUISVILLE, KY, 40245",3,,,,
"1600 S ENGLISH STATION RD, LOUISVILLE, KY, 40299",3,,,,
"16900 AIKEN RD, LOUISVILLE, KY, 40245",3,,,,
"17 I64W, LOUISVILLE, KY, 40299",3,,,,
"17000 GREEN CREST LN, LOUISVILLE, KY, 40245",3,,,,
"17300 POPE DALE RD, LOUISVILLE, KY, 40245",3,,,,
"1800 NIGHTINGALE RD, LOUISVILLE, KY, 40205",3,,,,
"18104 SHELBYVILLE RD, LOUISVILLE, KY, NA",3,,,,
"1827 BARDSTOWN RD, LOUISVILLE, KY, NA",3,,,,
"18500 LONGVIEW PARK LN, LOUISVILLE, KY, 40245",3,,,,
"18700 FOXBOUGH GLEN PL, LOUISVILLE, KY, 40245",3,,,,
"18900 RIDGELEIGH LN, LOUISVILLE, KY, 40245",3,,,,
"1900 EMBASSY SQUARE BLVD, LOUISVILLE, KY, NA",3,,,,
"1900 LYNN LEA RD, LOUISVILLE, KY, NA",3,,,,
"19100 HIGHWAY 148, LOUISVILLE, KY, 40023",3,,,,
"20 I64E, LOUISVILLE, KY, 40245",3,,,,
"20 I64W, LOUISVILLE, KY, 40245",3,,,,
"200 BROWNS LN, LOUISVILLE, KY, NA",3,,,,
"200 N ENGLISH STATION RD, LOUISVILLE, KY, 40223",3,,,,
"200 STOKE ON TRENT, LOUISVILLE, KY, NA",3,,,,
"200 WILLOW STONE WAY, LOUISVILLE, KY, 40223",3,,,,
"2000 AUBURN DR, LOUISVILLE, KY, NA",3,,,,
"21.6 I64W, LOUISVILLE, KY, 40245",3,,,,
"2100 BASHFORD MANOR LN, LOUISVILLE, KY, NA",3,,,,
"2100 CENTURION WAY, LOUISVILLE, KY, 40245",3,,,,
"2100 ROCKFORD LN, LOUISVILLE, KY, NA",3,,,,
"2200 CRUMS LN, LOUISVILLE, KY, NA",3,,,,
"2200 TATTON DR, LOUISVILLE, KY, 40245",3,,,,
"2300 FARNSLEY RD, LOUISVILLE, KY, NA",3,,,,
"2300 ROCKFORD LN, LOUISVILLE, KY, NA",3,,,,
"2400 IRISH BEND CT, LOUISVILLE, KY, 40023",3,,,,
"2400 LOWER COLESBURG RD, LOUISVILLE, KY, 42701",3,,,,
"2400 ROCKFORD LN, LOUISVILLE, KY, NA",3,,,,
"2500 7TH STREET RD, LOUISVILLE, KY, NA",3,,,,
"2500 HAMILTON SPRINGS DR, LOUISVILLE, KY, 40245",3,,,,
"2500 VALLEY VISTA RD, LOUISVILLE, KY, 40205",3,,,,
"2600 BRADLEY AVE, LOUISVILLE, KY, 40209",3,,,,
"2600 DIXIE HWY, LOUISVILLE, KY, NA",3,,,,
"2600 W BROADWAY, LOUISVILLE, KY, NA",3,,,,
"2700 PIRTLE, LOUISVILLE, KY, 40212",3,,,,
"2700 S HURSTBOURNE PKY, LOUISVILLE, KY, NA",3,,,,
"2800 ALTA VISTA WAY, LOUISVILLE, KY, 40206",3,,,,
"2800 LIME KILN LN, LOUISVILLE, KY, 40222",3,,,,
"2800 S HURSTBOURNE PKY, LOUISVILLE, KY, 40220",3,,,,
"2900 BUDDEKE DR, LOUISVILLE, KY, 40206",3,,,,
"2900 S 2ND ST, LOUISVILLE, KY, 40208",3,,,,
"2900 S CRUMS LN, LOUISVILLE, KY, 40216",3,,,,
"300 32ND ST, LOUISVILLE, KY, 40212",3,,,,
"300 43RD ST, LOUISVILLE, KY, 40212",3,,,,
"300 BLANKENBAKER PKY, LOUISVILLE, KY, 40243",3,,,,
"300 BROWNS LN, LOUISVILLE, KY, 40207",3,,,,
"300 SHAWNEE TER, LOUISVILLE, KY, 40212",3,,,,
"3000 7TH STREET RD, LOUISVILLE, KY, NA",3,,,,
"3000 S CRUMS LN, LOUISVILLE, KY, 40216",3,,,,
"3005 FERN VALLEY RD, LOUISVILLE, KY, NA",3,,,,
"3100 ALTUS DR, LOUISVILLE, KY, NA",3,,,,
"3100 BROOKLAWN CAMPUS DR, LOUISVILLE, KY, 40220",3,,,,
"3100 N WINCHESTER ACRES RD, LOUISVILLE, KY, 40245",3,,,,
"3200 CALAIS DR, LOUISVILLE, KY, NA",3,,,,
"3300 CHESTNUT, LOUISVILLE, KY, 40212",3,,,,
"3300 EAGLE PASS, LOUISVILLE, KY, NA",3,,,,
"3400 CRITTENDEN DR, LOUISVILLE, KY, 40209",3,,,,
"3400 STONY FARM DR, LOUISVILLE, KY, 40220",3,,,,
"3500 MEADOW BLUFF WAY, LOUISVILLE, KY, 40245",3,,,,
"3600 FOUNTAIN DR, LOUISVILLE, KY, NA",3,,,,
"3600 OLD ROUTT RD, LOUISVILLE, KY, 40299",3,,,,
"37 I265N, LOUISVILLE, KY, 40059",3,,,,
"3700 FALCON CREST DR, LOUISVILLE, KY, 40229",3,,,,
"3700 MARVIN AVE, LOUISVILLE, KY, NA",3,,,,
"3800 ACCOMACK, LOUISVILLE, KY, 40202",3,,,,
"3900 DUTCHMANS LN, LOUISVILLE, KY, NA",3,,,,
"3900 ROLLINGTON RD, LOUISVILLE, KY, 40245",3,,,,
"3RD STREET RD / BAMBERRIE CROSS RD, LOUISVILLE, KY, 40214",3,,,,
"3RD STREET RD / CLAYBORNE RD, LOUISVILLE, KY, 40214",3,,,,
"3RD STREET RD / ROYAL GARDENS CT, LOUISVILLE, KY, 40214",3,,,,
"400 34TH ST, LOUISVILLE, KY, 40212",3,,,,
"400 38TH ST, LOUISVILLE, KY, 40212",3,,,,
"400 E WITHERSPOON ST, LOUISVILLE, KY, 40202",3,,,,
"400 ECHELON WAY, LOUISVILLE, KY, 40223",3,,,,
"400 N 23RD ST, LOUISVILLE, KY, 40212",3,,,,
"400 SOUTHSIDE CT, LOUISVILLE, KY, 40214",3,,,,
"400 WHISPERING BROOK DR, LOUISVILLE, KY, 40229",3,,,,
"400 WYNFIELD CLOSE CT, LOUISVILLE, KY, 40206",3,,,,
"4000 BOLD RULER WAY, LOUISVILLE, KY, 40214",3,,,,
"4000 DIXIE HWY, LOUISVILLE, KY, NA",3,,,,
"4100 SHELBYVILLE RD, LOUISVILLE, KY, NA",3,,,,
"4200 BRAMERS LN, LOUISVILLE, KY, 40216",3,,,,
"4200 EVERSHEAD PL, LOUISVILLE, KY, 40241",3,,,,
"4200 SHELBYVILLE RD, LOUISVILLE, KY, NA",3,,,,
"4300 CHAMPIONS TRACE LN, LOUISVILLE, KY, 40218",3,,,,
"4500 CHENWOOD LN, LOUISVILLE, KY, 40299",3,,,,
"4500 GRANDVIEW DR, LOUISVILLE, KY, NA",3,,,,
"4600 DIXIE HWY, LOUISVILLE, KY, NA",3,,,,
"4600 HOPEWELL RD, LOUISVILLE, KY, 40299",3,,,,
"4800 WESTSIDE DR, LOUISVILLE, KY, 40219",3,,,,
"4900 HOPEWELL RD, LOUISVILLE, KY, 40299",3,,,,
"500 HILLSIDE LN, LOUISVILLE, KY, 40207",3,,,,
"500 KENTUCKY ST, LOUISVILLE, KY, 40203",3,,,,
"500 MACINTOSH, LOUISVILLE, KY, 40223",3,,,,
"500 QUAILS RUN, LOUISVILLE, KY, NA",3,,,,
"500 S HURSTBOURNE PKY, LOUISVILLE, KY, NA",3,,,,
"500 WOLF RUN RD, LOUISVILLE, KY, 40118",3,,,,
"5000 HILARY GREEN DR, LOUISVILLE, KY, 40219",3,,,,
"5100 CHERRY VALLEY RD, LOUISVILLE, KY, 40059",3,,,,
"5100 MAGDALEN SQ, LOUISVILLE, KY, 40241",3,,,,
"5300 BAYWOOD DR, LOUISVILLE, KY, 40241",3,,,,
"5300 S HURSTBOURNE PKY, LOUISVILLE, KY, 40291",3,,,,
"5400 RIVER ROCK DR, LOUISVILLE, KY, 40241",3,,,,
"5500 BURNT PINE WAY, LOUISVILLE, KY, 40228",3,,,,
"5600 HACKLE, LOUISVILLE, KY, 40258",3,,,,
"5623 NEW CUT RD, LOUISVILLE, KY, NA",3,,,,
"5900 ASHWOOD BLUFF DR, LOUISVILLE, KY, 40207",3,,,,
"5900 TIMBER RIDGE DR, LOUISVILLE, KY, NA",3,,,,
"598 RIVER, LOUISVILLE, KY, 40222",3,,,,
"600 E ORMSBY AVE, LOUISVILLE, KY, 40208",3,,,,
"600 LOCUST CREEK BLVD, LOUISVILLE, KY, 40245",3,,,,
"600 N 35TH ST, LOUISVILLE, KY, 40212",3,,,,
"600 ORMSBY AVE, LOUISVILLE, KY, 40203",3,,,,
"600 PRESIDENTS BLVD, LOUISVILLE, KY, 40217",3,,,,
"6000 NEW CUT RD, LOUISVILLE, KY, 40118",3,,,,
"6000 ROUTT RD, LOUISVILLE, KY, 40299",3,,,,
"6100 FEGENBUSH LN, LOUISVILLE, KY, 40228",3,,,,
"6100 SHEILA RD, LOUISVILLE, KY, 40219",3,,,,
"6200 OAK VALLEY DR, LOUISVILLE, KY, 40214",3,,,,
"6300 GLEN HILL RD, LOUISVILLE, KY, 40222",3,,,,
"6400 FERN VALLEY RD, LOUISVILLE, KY, 40228",3,,,,
"6400 OLD NEW CUT RD, LOUISVILLE, KY, 40118",3,,,,
"6700 CALM RIVER WAY, LOUISVILLE, KY, 40299",3,,,,
"6700 ECHO TRL, LOUISVILLE, KY, 40299",3,,,,
"6700 SYLVANIA RD, LOUISVILLE, KY, 40258",3,,,,
"6800 PARK VISTA WAY, LOUISVILLE, KY, 40229",3,,,,
"6900 BISCHOFF FARM DR, LOUISVILLE, KY, 40228",3,,,,
"6900 LAMBORNE BLVD, LOUISVILLE, KY, 40272",3,,,,
"6900 LAYSAN TEAL CT, LOUISVILLE, KY, 40228",3,,,,
"6900 SIX MILE LN, LOUISVILLE, KY, 40218",3,,,,
"700 CHEROKEE WOODS RD, LOUISVILLE, KY, 40206",3,,,,
"700 KENTUCKY AVE, LOUISVILLE, KY, NA",3,,,,
"700 S HURSTBOURNE PKY, LOUISVILLE, KY, 40222",3,,,,
"7000 FEGENBUSH LN, LOUISVILLE, KY, 40228",3,,,,
"7100 FERN RIDGE RD, LOUISVILLE, KY, 40228",3,,,,
"7100 JEFFERSON RUN DR, LOUISVILLE, KY, 40219",3,,,,
"7200 ADAM MEADOW CT, LOUISVILLE, KY, 40219",3,,,,
"7200 NACHAND LN, LOUISVILLE, KY, 40218",3,,,,
"7300 ROUTT RD, LOUISVILLE, KY, 40299",3,,,,
"732 N ENGLISH STATION RD, LOUISVILLE, KY, NA",3,,,,
"7400 LOGISTICS DR, LOUISVILLE, KY, 40258",3,,,,
"7500 AVALON SPRINGS DR, LOUISVILLE, KY, 40228",3,,,,
"7500 LAKE LOUISVILLA DR, LOUISVILLE, KY, 40245",3,,,,
"7500 PAMPAS WAY, LOUISVILLE, KY, 40258",3,,,,
"7500 PONY HAVEN DR, LOUISVILLE, KY, 40214",3,,,,
"7700 APPLE VALLEY DR, LOUISVILLE, KY, 40228",3,,,,
"7700 U S HIGHWAY 42, LOUISVILLE, KY, 40059",3,,,,
"7800 BREWER DR, LOUISVILLE, KY, 40258",3,,,,
"7800 CARDINAL HILL CT, LOUISVILLE, KY, 40214",3,,,,
"7800 MARGO AVE, LOUISVILLE, KY, 40258",3,,,,
"7900 MOSS CREEK DR, LOUISVILLE, KY, 40258",3,,,,
"7TH ST RD, LOUISVILLE, KY, NA",3,,,,
"7TH STREET RD / DIXIE HWY, LOUISVILLE, KY, 40216",3,,,,
"7TH STREET RD / LEROY AVE, LOUISVILLE, KY, NA",3,,,,
"800 CONGRESS ALY, LOUISVILLE, KY, 40202",3,,,,
"800 CREEKVALLEY RD, LOUISVILLE, KY, 40243",3,,,,
"800 JACKSON ST, LOUISVILLE, KY, 40204",3,,,,
"800 LANDIS RIDGE DR, LOUISVILLE, KY, 40245",3,,,,
"800 NORTON AVE, LOUISVILLE, KY, 40213",3,,,,
"8000 ASPEN GLEN DR, LOUISVILLE, KY, 40228",3,,,,
"8200 DAMASCUS CT, LOUISVILLE, KY, 40228",3,,,,
"8232 PRESTON HWY (HOME DEPOT), LOUISVILLE, KY, NA",3,,,,
"8300 LA GRANGE RD, LOUISVILLE, KY, 40222",3,,,,
"8400 TAPESTRY CIR, LOUISVILLE, KY, 40242",3,,,,
"8500 BROECKER BLVD, LOUISVILLE, KY, 40241",3,,,,
"8600 MINOR LN, LOUISVILLE, KY, 40219",3,,,,
"8600 SHEBLY CT, LOUISVILLE, KY, 40291",3,,,,
"8600 TURKEY RUN PKY, LOUISVILLE, KY, 40291",3,,,,
"8700 ETON RD, LOUISVILLE, KY, 40241",3,,,,
"8800 DUCK CROSSING LN, LOUISVILLE, KY, 40291",3,,,,
"8800 RUBY WAY, LOUISVILLE, KY, 40229",3,,,,
"8800 SANCTUARY LN, LOUISVILLE, KY, 40291",3,,,,
"8800 U S HIGHWAY 42, LOUISVILLE, KY, NA",3,,,,
"900 CANNONS LN, LOUISVILLE, KY, 40207",3,,,,
"900 DARBYSHIRE RD, LOUISVILLE, KY, 40222",3,,,,
"900 LIBERTY CT, LOUISVILLE, KY, 40203",3,,,,
"900 NORTON AVE, LOUISVILLE, KY, 40213",3,,,,
"900 W RIVERSIDE DR, LOUISVILLE, KY, 40207",3,,,,
"9000 GILPIN PL, LOUISVILLE, KY, 40222",3,,,,
"9100 BLUE BOULDER CT, LOUISVILLE, KY, 40291",3,,,,
"9100 MARIAN CT, LOUISVILLE, KY, NA",3,,,,
"9113 BROOKWOOD PATH, LOUISVILLE, KY, NA",3,,,,
"9200 ANEMONE DR, LOUISVILLE, KY, 40059",3,,,,
"9200 BEULAH CHURCH RD, LOUISVILLE, KY, 40291",3,,,,
"9200 BLAIRWOOD RD, LOUISVILLE, KY, 40222",3,,,,
"9200 DAWSON HILL RD, LOUISVILLE, KY, 40299",3,,,,
"9200 SHEPHERDSVILLE RD, LOUISVILLE, KY, 40219",3,,,,
"9300 BERGAMOT DR, LOUISVILLE, KY, 40059",3,,,,
"9300 CROSS MEADOWS CIR, LOUISVILLE, KY, 40291",3,,,,
"9300 ROUTT RD, LOUISVILLE, KY, 40299",3,,,,
"9400 BAYBERRY GREEN LN, LOUISVILLE, KY, 40291",3,,,,
"9400 DAWSON HILL RD, LOUISVILLE, KY, 40299",3,,,,
"9400 DEERFOOT TRCE, LOUISVILLE, KY, 40059",3,,,,
"9400 INDIAN PIPE LN, LOUISVILLE, KY, 40059",3,,,,
"9400 MOSSY CREEK WAY, LOUISVILLE, KY, 40229",3,,,,
"9500 AYLESBURY DR, LOUISVILLE, KY, 40242",3,,,,
"9500 DAWSON HILL RD, LOUISVILLE, KY, 40299",3,,,,
"9900 BIRD CHERRY CT, LOUISVILLE, KY, 40241",3,,,,
"9900 KNOXSHIRE PL, LOUISVILLE, KY, 40272",3,,,,
"ABERNATHY RD / NEWBURG RD, LOUISVILLE, KY, 40218",3,,,,
"ACCOMACK DR / EAGLES COVE DR, LOUISVILLE, KY, 40241",3,,,,
"ACCOMACK DR / LOUDOUN TRCE, LOUISVILLE, KY, 40241",3,,,,
"ADELE AVE / BASHFORD MANOR LN, LOUISVILLE, KY, 40218",3,,,,
"AINTREE WAY / FOXY POISE RD, LOUISVILLE, KY, 40220",3,,,,
"AIR COMMERCE DR / EXPORT DR, LOUISVILLE, KY, 40219",3,,,,
"ALFRESCO PL, LOUISVILLE, KY, 40205",3,,,,
"ALGONQUIN PKY, LOUISVILLE, KY, 40211",3,,,,
"ALLMOND AVE / E WHITNEY AVE, LOUISVILLE, KY, 40209",3,,,,
"ALLSTON AVE / CYPRESS ST, LOUISVILLE, KY, 40210",3,,,,
"ALTA AVE / COWLING AVE, LOUISVILLE, KY, 40205",3,,,,
"ALYSSUM DR / GREENWOOD RD, LOUISVILLE, KY, 40258",3,,,,
"AMBRIDGE DR / PENWERN CT, LOUISVILLE, KY, 40207",3,,,,
"AMY AVE, LOUISVILLE, KY, 40212",3,,,,
"ANITA BLVD / GRANADA DR, LOUISVILLE, KY, 40272",3,,,,
"APPLE MILL DR / VAUGHN MILL RD, LOUISVILLE, KY, 40228",3,,,,
"APPLEGATE LN / SMYRNA PKY, LOUISVILLE, KY, 40228",3,,,,
"APPLEGATE LN / VAUGHN MILL RD, LOUISVILLE, KY, 40228",3,,,,
"APPLETREE WAY / CORTLAND DR, LOUISVILLE, KY, 40228",3,,,,
"AQUA LN / NORTHGATE RD, LOUISVILLE, KY, 40118",3,,,,
"ARDELLA CT / S FLOYD ST, LOUISVILLE, KY, 40203",3,,,,
"ARDEN RD / TAYLORSVILLE RD, LOUISVILLE, KY, 40220",3,,,,
"ARDMORE DR / FILSON AVE, LOUISVILLE, KY, 40217",3,,,,
"ARISTIDES DR / MATTHEWS RD, LOUISVILLE, KY, 40258",3,,,,
"ARMSMERE WAY, LOUISVILLE, KY, 40218",3,,,,
"ARROWRIDGE DR / CHAMBERS WAY, LOUISVILLE, KY, 40229",3,,,,
"ARROYO TRL / BROOKLEY DR, LOUISVILLE, KY, 40229",3,,,,
"ARTHUR KLING WAY / W ORMSBY AVE, LOUISVILLE, KY, 40203",3,,,,
"ARTISAN WAY / FERN VALLEY RD, LOUISVILLE, KY, 40228",3,,,,
"ASH ST / EASTERN PKY, LOUISVILLE, KY, 40217",3,,,,
"ASH ST / REASOR AVE, LOUISVILLE, KY, 40217",3,,,,
"ASHLEYWOOD DR / BARBOUR LN, LOUISVILLE, KY, 40241",3,,,,
"ASPENWOOD AVE / OVERLOOK DR, LOUISVILLE, KY, 40241",3,,,,
"ATLAS RD / SATURN DR, LOUISVILLE, KY, 40229",3,,,,
"AUBURN OAKS DR, LOUISVILLE, KY, 40214",3,,,,
"AUTUMN LAKE DR / SUMMER CREEK DR, LOUISVILLE, KY, 40272",3,,,,
"AUTUMN WAY / GOLDSMITH LN, LOUISVILLE, KY, 40218",3,,,,
"AUTUMN WAY / WINTER LAKE DR, LOUISVILLE, KY, 40272",3,,,,
"AYLESBURY DR / GOOSE CREEK RD, LOUISVILLE, KY, 40242",3,,,,
"AYLESBURY DR / LANGDON DR, LOUISVILLE, KY, 40242",3,,,,
"AZALEA LN / DAFFODIL DR, LOUISVILLE, KY, 40258",3,,,,
"AZALEA LN / JONQUIL DR, LOUISVILLE, KY, 40258",3,,,,
"BALLARD ST / S WENZEL ST, LOUISVILLE, KY, 40204",3,,,,
"BALLARDSVILLE RD / HITT RD, LOUISVILLE, KY, 40241",3,,,,
"BALLARDSVILLE RD, LOUISVILLE, KY, 40241",3,,,,
"BANK ST / I 264 RAMP, LOUISVILLE, KY, 40212",3,,,,
"BANNON CROSSINGS DR / BARDSTOWN RD, LOUISVILLE, KY, 40218",3,,,,
"BARBOUR LN, LOUISVILLE, KY, 40241",3,,,,
"BARBROOK RD / KENHURST DR, LOUISVILLE, KY, 40258",3,,,,
"BARDSTOWN RD / BUECHEL AVE, LOUISVILLE, KY, 40218",3,,,,
"BARDSTOWN RD / HIDDEN VALLEY FARM RD, LOUISVILLE, KY, 40291",3,,,,
"BARDSTOWN RD / LONG HOME RD, LOUISVILLE, KY, 40291",3,,,,
"BARDSTOWN RD / OLDHAM CT, LOUISVILLE, KY, 40291",3,,,,
"BARDSTOWN RD / ROXANN BLVD, LOUISVILLE, KY, 40218",3,,,,
"BARDSTOWN RD / WINGFIELD RD, LOUISVILLE, KY, 40291",3,,,,
"BARDSTOWN RD N / I265N, LOUISVILLE, KY, 40291",3,,,,
"BARNES DR / SHEPHERDSVILLE RD, LOUISVILLE, KY, 40219",3,,,,
"BARONESS AVE / S CLAY ST, LOUISVILLE, KY, 40203",3,,,,
"BARRET AVE / HAWTHORN HL, LOUISVILLE, KY, 40204",3,,,,
"BARRET AVE / HEPBURN AVE, LOUISVILLE, KY, 40204",3,,,,
"BARRICKS RD / HILLVIEW DR, LOUISVILLE, KY, 40229",3,,,,
"BASHFORD MANOR LN / GLADDEN DR, LOUISVILLE, KY, 40218",3,,,,
"BASHFORD MANOR LN / LEITH LN, LOUISVILLE, KY, 40218",3,,,,
"BASHFORD MANOR LN / WEXFORD DR, LOUISVILLE, KY, 40218",3,,,,
"BAXTER AVE / BARDSTOWN RD, LOUISVILLE, KY, 40204",3,,,,
"BAXTER AVE / STEVENS AVE, LOUISVILLE, KY, 40205",3,,,,
"BEARCAMP RD / BLEVINS GAP RD, LOUISVILLE, KY, 40272",3,,,,
"BEARGRASS RD / RED FOX RD, LOUISVILLE, KY, 40205",3,,,,
"BEARGRASS RUN PL / BRECKENRIDGE LN, LOUISVILLE, KY, 40220",3,,,,
"BECKER AVE / PRESTON HWY, LOUISVILLE, KY, 40213",3,,,,
"BECKLEY WOODS DR / ENGLISH STATION WAY, LOUISVILLE, KY, 40245",3,,,,
"BEDUM LN / FEYHURST DR, LOUISVILLE, KY, 40258",3,,,,
"BEECH ST / OREGON AVE, LOUISVILLE, KY, 40210",3,,,,
"BEECHBROOK RD / BEECHBROOK CT, LOUISVILLE, KY, 40218",3,,,,
"BEECHER ST / HENRY AVE, LOUISVILLE, KY, 40215",3,,,,
"BELLEWOOD RD / PARK RD, LOUISVILLE, KY, 40223",3,,,,
"BELMAR DR / FRANKLIN AVE, LOUISVILLE, KY, 40213",3,,,,
"BELMAR DR / SHERMAN AVE, LOUISVILLE, KY, 40213",3,,,,
"BENTFORD DR / VALLEY COLLEGE DR, LOUISVILLE, KY, 40272",3,,,,
"BERKSHIRE AVE / ESTHER BLVD, LOUISVILLE, KY, 40220",3,,,,
"BERRY HILL RD / TUCKER STATION RD, LOUISVILLE, KY, 40243",3,,,,
"BEULAH CHURCH RD / DELCOUR WAY, LOUISVILLE, KY, 40228",3,,,,
"BEULAH CHURCH RD / HAPPINESS WAY, LOUISVILLE, KY, 40228",3,,,,
