BLOCK_ADDRESS,geocode_city,geocode_state,ZIP_CODE,.,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
"SHELBYVILLE RD / N WATTERSON TRL",Louisville,Kentucky,40243,6,38.247552,-85.538133,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40243,US
"SHELBYVILLE RD / STONEHENGE DR",Louisville,Kentucky,40207,1,38.251974,-85.642175,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40207,US
"SHELBYVILLE RD / SYCAMORE DR",Louisville,Kentucky,40223,1,38.245839,-85.567792,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40223,US
"SHELBYVILLE RD / TEN PIN LN",Louisville,Kentucky,NA,2,38.245625,-85.564689,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40223,US
"SHELBYVILLE RD / TOWNE CREEK RD",Louisville,Kentucky,40243,14,38.2435,-85.518448,1,intersection,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40243,US
"SHELBYVILLE RD / URTON LN",Louisville,Kentucky,40223,26,38.242575,-85.509599,0.91,intersection,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40223,US
"SHELBYVILLE RD / VALHALLA VIEW DR",Louisville,Kentucky,40245,2,38.23719,-85.481134,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40245,US
"SHELBYVILLE RD / VIEUX CARRE DR",Louisville,Kentucky,40223,9,38.246213,-85.574466,1,intersection,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40223,US
"SHELBYVILLE RD / WATERSTONE WAY",Louisville,Kentucky,40245,2,38.23719,-85.481134,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40245,US
"SHELBYVILLE RD / WHIPPS MILL RD",Louisville,Kentucky,40222,12,38.248539,-85.602905,0.9,intersection,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40222,US
"SHELBYVILLE RD / WHITTINGTON PKY",Louisville,Kentucky,40222,12,38.247652,-85.594468,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40222,US
"SHELBYVILLE RD / WICKFIELD DR",Louisville,Kentucky,40245,4,38.23719,-85.481134,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40245,US
"SHELBYVILLE RD / WILDWOOD LN",Louisville,Kentucky,40223,5,38.245839,-85.567792,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40223,US
"SHELBYVILLE RD / WILLIS AVE",Louisville,Kentucky,40207,1,38.25266,-85.652555,0.99,intersection,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40207,US
"SHELBYVILLE RD / WILLOW STONE WAY",Louisville,Kentucky,40243,2,38.247552,-85.538133,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40243,US
"SHELBYVILLE RD / WILMINGTON AVE",Louisville,Kentucky,40207,1,38.252953,-85.656185,1,intersection,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40207,US
"SHELBYVILLE RD / WOOD RD",Louisville,Kentucky,40222,4,38.248049,-85.597431,0.9,intersection,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40222,US
"SHELBYVILLE RD & DAISY LN",Louisville,Kentucky,NA,1,38.245625,-85.564689,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40223,US
"SHELBYVILLE RD & S HURSTBOURNE PKWY",Louisville,Kentucky,NA,1,38.246392,-85.576903,0.8,intersection,,"N Hurstbourne Pkwy",Louisville,KY,"Jefferson County",40222,US
"SHELBYVILLE RD E / I264E",Louisville,Kentucky,40222,1,38.247652,-85.594468,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40222,US
"SHELBYVILLE RD W / I264",Louisville,Kentucky,40222,1,38.247652,-85.594468,1,street_center,,"Shelbyville Rd",Louisville,KY,"Jefferson County",40222,US
"SHELBYVILLE RD/DORSEY LN",Louisville,Kentucky,NA,1,38.245475,-85.564689,1,intersection,,"Dorsey Ln",Louisville,KY,"Jefferson County",40223,US
"SHELBYVILLE RD/EVERGREEN RD",Louisville,Kentucky,NA,2,38.248635,-85.5315,1,intersection,,"Evergreen Rd",Louisville,KY,"Jefferson County",40243,US
"SHELLEY AVE / STRATHMOOR BLVD",Louisville,Kentucky,40205,4,38.216923,-85.682949,1,street_center,,"Shelley Ave",Louisville,KY,"Jefferson County",40205,US
"SHELVIS DR / TARA GALE DR",Louisville,Kentucky,40216,2,38.186505,-85.84049,1,intersection,,"Shelvis Dr",Louisville,KY,"Jefferson County",40216,US
"SHEPHERDSVILLE RD / ST FRANCIS AVE",Louisville,Kentucky,40218,6,38.195864,-85.661706,1,street_center,,"Shepherdsville Rd",Louisville,KY,"Jefferson County",40218,US
"SHEPHERDSVILLE RD / WHISPERING HILLS BLVD",Louisville,Kentucky,40219,29,38.136497,-85.658118,1,street_center,,"Shepherdsville Rd",Louisville,KY,"Jefferson County",40219,US
"SHINGO AVE / TAYLOR BLVD",Louisville,Kentucky,40215,11,38.174338,-85.782407,1,intersection,,"Shingo Ave",Louisville,KY,"Jefferson County",40215,US
"SHIPPINGPORT ISLAND",Louisville,Kentucky,40212,2,38.281338,-85.786034,1,street_center,,"Shippingport Dr",Louisville,KY,"Jefferson County",40212,US
"SHUMAKE CT / UNSELD BLVD",Louisville,Kentucky,40218,1,38.17583,-85.670211,1,intersection,,"Shumake Ct",Louisville,KY,"Jefferson County",40218,US
"SIGNATURE POINT DR / TULIP HILL WAY",Louisville,Kentucky,40299,1,38.225794,-85.498077,0.9,intersection,,"Signature Point Dr",Louisville,KY,"Jefferson County",40299,US
"SILS AVE / WIBBEN AVE",Louisville,Kentucky,40205,1,38.222529,-85.690227,1,intersection,,"Sils Ave",Louisville,KY,"Jefferson County",40205,US
"SIX MILE ISLAND",Louisville,Kentucky,40222,1,38.198404,-85.639097,1,street_center,,"Six Mile Ln",Louisville,KY,"Jefferson County",40218,US
"SIX MILE LN / SUMMERFIELD DR",Louisville,Kentucky,40220,2,38.200691,-85.615217,1,intersection,,"Six Mile Ln",Louisville,KY,"Jefferson County",40220,US
"SIX MILE LN / WALLINGFORD LN",Louisville,Kentucky,40218,3,38.197865,-85.63278,1,intersection,,"Six Mile Ln",Louisville,KY,"Jefferson County",40218,US
"SIX MILE LN / WOODGATE LN",Louisville,Kentucky,40218,4,38.198155,-85.640059,1,street_center,,"Six Mile Ln",Louisville,KY,"Jefferson County",40218,US
"SKY BLUE AVE / TWINKLE DR",Louisville,Kentucky,40258,3,38.154165,-85.851252,1,street_center,,"Sky Blue Ave",Louisville,KY,"Jefferson County",40258,US
"SKY BLUE AVE / VASSAR AVE",Louisville,Kentucky,40258,2,38.145742,-85.851823,0.93,intersection,,"Sky Blue Ave",Louisville,KY,"Jefferson County",40258,US
"SKY BLUE AVE / VENUS DR",Louisville,Kentucky,40258,2,38.154165,-85.851252,1,street_center,,"Sky Blue Ave",Louisville,KY,"Jefferson County",40258,US
"SMYRNA PKY / I265",Louisville,Kentucky,40229,17,38.114479,-85.643942,1,street_center,,"Smyrna Pkwy",Louisville,KY,"Jefferson County",40229,US
"SMYRNA PKY / I265S",Louisville,Kentucky,40228,2,38.142951,-85.643698,1,street_center,,"Smyrna Rd",Louisville,KY,"Jefferson County",40228,US
"SMYRNA PKY / THEILER LN",Louisville,Kentucky,40229,9,38.114479,-85.643942,1,street_center,,"Smyrna Pkwy",Louisville,KY,"Jefferson County",40229,US
"SONOMA LN / WOODPOINTE BLVD",Louisville,Kentucky,40219,7,38.121765,-85.694632,1,intersection,,"Sonoma Ln",Louisville,KY,"Jefferson County",40219,US
"SOUTH CENTRAL AVE / WASHBURN AVE",Louisville,Kentucky,40222,1,38.262091,-85.618574,1,intersection,,"S Central Ave",Louisville,KY,"Jefferson County",40222,US
"SOUTH CENTRAL PARK",Louisville,Kentucky,40208,13,38.205558,-85.770525,1,street_center,,"S Central Ave",Louisville,KY,"Jefferson County",40208,US
"SOUTH PARK RD / I65",Louisville,Kentucky,40219,2,38.116456,-85.713084,1,street_center,,"S Park Rd",Louisville,KY,"Jefferson County",40219,US
"SOUTH PARK RD / STINNETT LN",Louisville,Kentucky,40219,1,38.116456,-85.713084,1,street_center,,"S Park Rd",Louisville,KY,"Jefferson County",40219,US
"SOUTH PARK RD / WHITEOAK PARK RD",Louisville,Kentucky,40219,3,38.116581,-85.691668,1,intersection,,"S Park Rd",Louisville,KY,"Jefferson County",40219,US
"SOUTH PARK RD / WOODPOINTE BLVD",Louisville,Kentucky,40219,5,38.116456,-85.713084,1,street_center,,"S Park Rd",Louisville,KY,"Jefferson County",40219,US
"SOUTHCREST DR / W WOODLAWN AVE",Louisville,Kentucky,40215,1,38.185636,-85.772387,1,street_center,,"Southcrest Dr",Louisville,KY,"Jefferson County",40215,US
"SOUTHERN AVE / WILSON AVE",Louisville,Kentucky,40211,8,38.231905,-85.801784,1,intersection,,"Southern Ave",Louisville,KY,"Jefferson County",40211,US
"SOUTHERN PKY / I264",Louisville,Kentucky,40214,8,38.18395,-85.767606,1,street_center,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY / I264W",Louisville,Kentucky,40214,2,38.18395,-85.767606,1,street_center,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY / SUMMERS AVE",Louisville,Kentucky,40214,9,38.18395,-85.767606,1,street_center,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY / TAYLOR BLVD",Louisville,Kentucky,40214,21,38.18395,-85.767606,1,street_center,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY / W SOUTHERN HEIGHTS AVE",Louisville,Kentucky,40214,6,38.18395,-85.767606,1,street_center,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY / W TENNY AVE",Louisville,Kentucky,40214,2,38.177445,-85.771778,1,intersection,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY / W WELLINGTON AVE",Louisville,Kentucky,40214,7,38.1841,-85.767606,1,intersection,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY / W WHITNEY AVE",Louisville,Kentucky,40214,11,38.19394,-85.766776,1,intersection,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY / W WOODLAWN AVE",Louisville,Kentucky,40214,17,38.181815,-85.768436,1,intersection,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY / WINN AVE",Louisville,Kentucky,40214,2,38.199011,-85.766791,0.92,intersection,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY N / I264W",Louisville,Kentucky,40214,3,38.18395,-85.767606,1,street_center,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHERN PKY S / I264W",Louisville,Kentucky,40214,1,38.18395,-85.767606,1,street_center,,"Southern Pkwy",Louisville,KY,"Jefferson County",40214,US
"SOUTHGATE AVE / TAYLOR BLVD",Louisville,Kentucky,40215,34,38.201374,-85.782444,1,intersection,,"Southgate Ave",Louisville,KY,"Jefferson County",40215,US
"SOUTHSIDE CT / STRAWBERRY LN",Louisville,Kentucky,40214,3,38.162206,-85.759019,1,intersection,,"Southside Ct",Louisville,KY,"Jefferson County",40214,US
"SOUTHSIDE DR / STEEDLY DR",Louisville,Kentucky,40214,2,38.165821,-85.764792,0.97,intersection,,"Southside Dr",Louisville,KY,"Jefferson County",40214,US
"SOUTHSIDE DR / STRAWBERRY LN",Louisville,Kentucky,40214,32,38.158117,-85.764676,1,intersection,,"Southside Dr",Louisville,KY,"Jefferson County",40214,US
"SOUTHSIDE DR / W TENNY AVE",Louisville,Kentucky,40214,7,38.176656,-85.764716,1,intersection,,"Southside Dr",Louisville,KY,"Jefferson County",40214,US
"SOUTHSIDE DR / WOODMORE AVE",Louisville,Kentucky,40214,3,38.149649,-85.770296,0.89,intersection,,"Southside Dr",Louisville,KY,"Jefferson County",40214,US
"SOUTHWESTERN PKY / VARBLE AVE",Louisville,Kentucky,40211,4,38.249528,-85.829422,1,intersection,,"Southwestern Pkwy",Louisville,KY,"Jefferson County",40211,US
"SOUTHWESTERN PKY / VERMONT AVE",Louisville,Kentucky,40211,1,38.257514,-85.82497,1,intersection,,"Southwestern Pkwy",Louisville,KY,"Jefferson County",40211,US
"SOUTHWESTERN PKY / VIRGINIA AVE",Louisville,Kentucky,40211,2,38.240719,-85.830417,1,intersection,,"Southwestern Pkwy",Louisville,KY,"Jefferson County",40211,US
"SOUTHWESTERN PKY / WESTCHESTER AVE",Louisville,Kentucky,40211,1,38.245818,-85.829816,1,intersection,,"Southwestern Pkwy",Louisville,KY,"Jefferson County",40211,US
"SPARKY WAY / TANGELO DR",Louisville,Kentucky,40228,2,38.147956,-85.625605,0.92,intersection,,"Sparky Way",Louisville,KY,"Jefferson County",40228,US
"SPICEWOOD LN / TARRAGON RD",Louisville,Kentucky,40219,1,38.166401,-85.693812,1,intersection,,"Spicewood Ln",Louisville,KY,"Jefferson County",40219,US
"SPRIGWOOD LN / STANALOUISE DR",Louisville,Kentucky,40291,3,38.167133,-85.579726,1,street_center,,"Sprigwood Ln",Louisville,KY,"Jefferson County",40291,US
"SPRING DR / VILLAGE DR",Louisville,Kentucky,40205,2,38.227419,-85.694791,1,intersection,,"Spring Dr",Louisville,KY,"Jefferson County",40205,US
"SPRINGDALE RD / WOLF PEN BRANCH RD",Louisville,Kentucky,40059,1,38.325254,-85.604973,0.8,intersection,,"Spring Farm Rd",Prospect,KY,"Jefferson County",40059,US
"SPRINGDALE RD / WOLFCREEK PKY",Louisville,Kentucky,40241,3,38.310648,-85.586558,1,street_center,,"Springdale Rd",Louisville,KY,"Jefferson County",40241,US
"SPRINGFIELD DR / ST ANTHONY CHURCH RD",Louisville,Kentucky,40214,4,38.147355,-85.817028,1,street_center,,"Springfield Dr",Louisville,KY,"Jefferson County",40214,US
"SPRINGHURST BLVD / WESTPORT RD",Louisville,Kentucky,40241,8,38.305289,-85.565154,1,street_center,,"Springhurst Blvd",Louisville,KY,"Jefferson County",40241,US
"SPRINGHURST BLVD / WHITE BLOSSOM BLVD",Louisville,Kentucky,40241,4,38.305289,-85.565154,1,street_center,,"Springhurst Blvd",Louisville,KY,"Jefferson County",40241,US
"SPRINGMONT PL",Louisville,Kentucky,NA,1,38.288993,-85.578791,1,street_center,,"Springmont Pl",Louisville,KY,"Jefferson County",40241,US
"SR GAMES - BROADBENT ARENA",Louisville,Kentucky,40209,1,38.189888,-85.748301,1,place,,,Louisville,KY,"Jefferson County",40209,US
"SR GAMES - FREEDOM HALL",Louisville,Kentucky,40209,3,38.189888,-85.748301,1,place,,,Louisville,KY,"Jefferson County",40209,US
"ST ANDREWS CHURCH RD / ST ANTHONY CHURCH RD",Louisville,Kentucky,40214,13,38.15215,-85.801935,1,street_center,,"St Andrews Woods Cir",Louisville,KY,"Jefferson County",40214,US
"ST ANTHONY CHURCH RD / ST ANTHONY GARDENS DR",Louisville,Kentucky,40214,1,38.163269,-85.788862,1,place,,,Louisville,KY,"Jefferson County",40214,US
"ST ANTHONY CHURCH RD / WHIPPERWILL RD",Louisville,Kentucky,40214,3,38.163269,-85.788862,1,place,,,Louisville,KY,"Jefferson County",40214,US
"ST ANTHONY CHURCH RD / WOODED RIDGE DR",Louisville,Kentucky,40214,1,38.163269,-85.788862,1,place,,,Louisville,KY,"Jefferson County",40214,US
"ST CATHERINE ST / I65N",Louisville,Kentucky,40203,3,38.238054,-85.766562,1,street_center,,"W St Catherine St",Louisville,KY,"Jefferson County",40203,US
"ST GABRIEL LN / STONY BROOK DR",Louisville,Kentucky,40291,1,38.171716,-85.60331,0.8,intersection,,"St Gabriel Ln",Louisville,KY,"Jefferson County",40291,US
"ST LOUIS AVE / TEMPLE ST",Louisville,Kentucky,40210,1,38.233986,-85.792069,1,intersection,,"St Louis Ave",Louisville,KY,"Jefferson County",40210,US
"ST LOUIS AVE / WILSON AVE",Louisville,Kentucky,40210,3,38.234587,-85.794446,1,intersection,,"St Louis Ave",Louisville,KY,"Jefferson County",40210,US
"ST REGIS LN / WOODMONT DR",Louisville,Kentucky,40220,1,38.214603,-85.620304,1,place,,,Louisville,KY,"Jefferson County",40220,US
"STEEDLY DR / STRAWBERRY LN",Louisville,Kentucky,40214,7,38.164195,-85.762954,1,street_center,,"Steedly Dr",Louisville,KY,"Jefferson County",40214,US
"STEERFORTH CT / WICKFIELD DR",Louisville,Kentucky,40245,2,38.236917,-85.487094,1,intersection,,"Steerforth Ct",Louisville,KY,"Jefferson County",40245,US
"STEPHAN RD / VISTA JOHN DR",Louisville,Kentucky,40214,1,38.159898,-85.807957,1,street_center,,"Stephan Rd",Louisville,KY,"Jefferson County",40214,US
"STILLMEADOW DR / WATTERSON TRL",Louisville,Kentucky,40299,3,38.183927,-85.601661,0.79,intersection,,"Stillmeadow Dr",Louisville,KY,"Jefferson County",40299,US
"STOLTZ CT / WOODY AVE",Louisville,Kentucky,40215,2,38.177927,-85.787593,1,intersection,,"Stoltz Ct",Louisville,KY,"Jefferson County",40215,US
"STONE BLUFF RD / S WATTERSON TRL",Louisville,Kentucky,40291,4,38.163101,-85.622303,1,street_center,,"Stone Bluff Rd",Louisville,KY,"Jefferson County",40291,US
"STONE LAKES DR / TAYLORSVILLE RD",Louisville,Kentucky,40299,1,38.187757,-85.516002,1,intersection,,"Stone Lakes Dr",Louisville,KY,"Jefferson County",40299,US
"STONEBREAKER CT / STONEBREAKER RD",Louisville,Kentucky,40291,1,38.119861,-85.560852,1,intersection,,"Stonebreaker Ct",Louisville,KY,"Jefferson County",40291,US
"STONEHURST DR / WESTPORT RD",Louisville,Kentucky,40242,2,38.281791,-85.587207,1,intersection,,"Stonehurst Dr",Louisville,KY,"Jefferson County",40242,US
"STONEHURST DR / WESTRIDGE RD",Louisville,Kentucky,40242,3,38.280978,-85.586591,1,intersection,,"Stonehurst Dr",Louisville,KY,"Jefferson County",40242,US
"STONESTREET RD / I265",Louisville,Kentucky,40272,21,38.105794,-85.833435,1,street_center,,"Stonestreet Rd",Louisville,KY,"Jefferson County",40272,US
"STONESTREET RD / I265N",Louisville,Kentucky,40272,3,38.105794,-85.833435,1,street_center,,"Stonestreet Rd",Louisville,KY,"Jefferson County",40272,US
"STONESTREET RD / I265S",Louisville,Kentucky,40272,1,38.105794,-85.833435,1,street_center,,"Stonestreet Rd",Louisville,KY,"Jefferson County",40272,US
"STONESTREET RD / VALLEY COLLEGE DR",Louisville,Kentucky,40272,11,38.118003,-85.8444,1,intersection,,"Stonestreet Rd",Louisville,KY,"Jefferson County",40272,US
"STONESTREET RD / VALLEY STATION RD",Louisville,Kentucky,40272,2,38.105794,-85.833435,1,street_center,,"Stonestreet Rd",Louisville,KY,"Jefferson County",40272,US
"STONESTREET RD / WHITEHALL CT",Louisville,Kentucky,40272,1,38.106417,-85.834614,1,intersection,,"Stonestreet Rd",Louisville,KY,"Jefferson County",40272,US
"STONESTREET RD/3RD",Louisville,Kentucky,NA,2,38.105794,-85.833435,1,street_center,,"Stonestreet Rd",Louisville,KY,"Jefferson County",40272,US
"STONY BROOK DR / TAYLORSVILLE RD",Louisville,Kentucky,40220,3,38.210815,-85.597662,1,street_center,,"Stony Brook Dr",Louisville,KY,"Jefferson County",40220,US
"STONY BROOK DR / TAYLORSVILLE RD",Louisville,Kentucky,NA,2,38.193466,-85.592823,1,street_center,,"Stony Brook Dr",Louisville,KY,"Jefferson County",40299,US
"STONY BROOK DR / WATTERSON TRL",Louisville,Kentucky,40299,3,38.18373,-85.59597,0.8,intersection,,"Stony Brook Dr",Louisville,KY,"Jefferson County",40299,US
"STORY AVE / I64",Louisville,Kentucky,40206,5,38.255855,-85.727942,1,street_center,,"Story Ave",Louisville,KY,"Jefferson County",40206,US
"STORY AVE / WEBSTER ST",Louisville,Kentucky,40206,4,38.256646,-85.726467,0.94,intersection,,"Story Ave",Louisville,KY,"Jefferson County",40206,US
"STRADER AVE",Louisville,Kentucky,NA,1,38.191156,-85.787281,1,street_center,,"Strader Ave",Louisville,KY,"Jefferson County",40215,US
"STRADER AVE / TAYLOR BLVD",Louisville,Kentucky,40215,39,38.191111,-85.783306,1,intersection,,"Strader Ave",Louisville,KY,"Jefferson County",40215,US
"STRADER AVE / WHEELER AVE",Louisville,Kentucky,40215,4,38.191361,-85.788572,1,intersection,,"Strader Ave",Louisville,KY,"Jefferson County",40215,US
"STRADER AVE / WOODRUFF AVE",Louisville,Kentucky,40215,2,38.191186,-85.784709,1,intersection,,"Strader Ave",Louisville,KY,"Jefferson County",40215,US
"STRATHMOOR BLVD / TAYLORSVILLE RD",Louisville,Kentucky,40205,1,38.217957,-85.684793,1,street_center,,"Strathmoor Blvd",Louisville,KY,"Jefferson County",40205,US
"STROLL CT / WINDING SPRING CIR",Louisville,Kentucky,40245,3,38.316854,-85.526783,1,intersection,,"Stroll Ct",Louisville,KY,"Jefferson County",40245,US
"SULLIVAN CT / SULLIVAN WAY",Louisville,Kentucky,40229,1,38.097191,-85.655276,1,intersection,,"Sullivan Ct",Louisville,KY,"Jefferson County",40229,US
"SUMMERFIELD DR / WEATHER WAY",Louisville,Kentucky,40220,3,38.204317,-85.609173,1,street_center,,"Summerfield Dr",Louisville,KY,"Jefferson County",40220,US
"SUN RAY DR / TWILIGHT DR",Louisville,Kentucky,40272,1,38.110074,-85.882741,1,street_center,,"Sun Ray Dr",Louisville,KY,"Jefferson County",40272,US
"SUN WAY DR / SUNNY VALE WAY",Louisville,Kentucky,40272,5,38.114362,-85.888078,0.91,intersection,,"Sun Way Dr",Louisville,KY,"Jefferson County",40272,US
"SUNNY CROSSING DR / WATTERSON TRL",Louisville,Kentucky,40299,1,38.186728,-85.600293,1,street_center,,"Sunny Crossing Dr",Louisville,KY,"Jefferson County",40299,US
"SUSANNA DR / TUPELO PASS",Louisville,Kentucky,40213,1,38.169696,-85.698708,1,street_center,,"Susanna Dr",Louisville,KY,"Jefferson County",40213,US
"SWITCH BARK RD / WATCH HILL RD",Louisville,Kentucky,40228,2,38.150364,-85.624085,1,street_center,,"Switch Bark Rd",Louisville,KY,"Jefferson County",40228,US
"SYCAMORE AVE / VERNON AVE",Louisville,Kentucky,40206,3,38.255978,-85.707523,1,intersection,,"Sycamore Ave",Louisville,KY,"Jefferson County",40206,US
"SYCAMORE CT / SYCAMORE TRL",Louisville,Kentucky,40223,1,38.246888,-85.560561,1,intersection,,"Sycamore Ct",Louisville,KY,"Jefferson County",40223,US
"SYCAMORE DR / SYCAMORE GRN",Louisville,Kentucky,40223,1,38.24778,-85.561661,0.94,intersection,,"Sycamore Dr",Louisville,KY,"Jefferson County",40223,US
"SYLVANIA RD / SYLVANIA NO 4 RD",Louisville,Kentucky,40258,1,38.097191,-85.655276,0.8,intersection,,"Sullivan Ct",Louisville,KY,"Jefferson County",40229,US
"TALBOTT AVE / TAYLORSVILLE RD",Louisville,Kentucky,40205,1,38.224091,-85.680977,0.98,intersection,,"Talbott Ave",Louisville,KY,"Jefferson County",40205,US
